Name	Set	Imagefile	Primary	Secondary	Race	Alignment	Rarity	MPs	Specific	Skill	Mind	Direct	General	Prowess	Body	Corruption	Home	Unique	RegionType/Path	SiteType	Playable	GoldRing	GreaterItem	MajorItem	MinorItem	Information	Palantiri	Scroll	Hoard	Gear	Haven	Stage	Strikes	erratum	ice_errata	dreamcard	Text
Full of Froth and Rage	MEAS	meas_fulloffrothandrage.jpg	Hazard	Permanent-event	-	Neutral	Common	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	0.0	"All Spider and Animal attacks receive +2 prowess. Discard if a Spider or Animal attack is defeated. Cannot be duplicated.   ""...hairy legs waving, nippers and spinners snapping, eyes, popping, full of froth and rage.""-Hob "
Galadhrim	MEAS	meas_galadhrim.jpg	Hazard	Creature	Elf Elves	Neutral	Common	2	-	-	-	-	-	11.0	7.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	3.0	1.0	-	0.0	"Elves. Three strikes. Detainment and -2 prowess against hero companies. Playable keyed to Lindon, Rhudaur, Wold & Foothills, or Anfalas; or at non-Haven sites in these regions. Each character wounded by this attack must discard all items he bears.   ""'...they dwell now deep in the woods and far from the northern border.'"" -LotRII "
Gandalf the White Rider	MEAS	meas_gandalfthewhiterider.jpg	Hazard	Creature/Permanent-event	Maia	Neutral	Rare	6	-	-	-	-	-	13.0	9.0	-	tap	unique	-	F	-	-	-	-	-	-	-	-	-	-	-	-	2.0	0.0	-	0.0	Unique. Maia. Manifestation of Gandalf. Two strikes. Detainment and -3 prowess against hero companies. Discard this card if Gandalf comes into play. As a creature, may also be played keyed to Arthedain, The Shire, Rhudaur, Lindon, Wold & Foothills, or Anfalas; or at sites in these regions. As a permanent-event, the hazard limit against all overt minion companies is increased by one. Discard when any play deck is exhausted. 
Knights of the Prince	MEAS	meas_knightsoftheprince.jpg	Hazard	Creature	Dunadan Dunedain	Neutral	Rare	3	-	-	-	-	-	10.0	8.0	-	-	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	-	4.0	0.0	-	0.0	"Unique. Dunedain. Four strikes. Detainment against hero companies. Playable at Anfalas, Belfalas, Lamedon, Lebennin, or Anorien; or at sites in these regions. Unless the attack is canceled, all untapped characters in defending company are tapped following this attack.    ""...tall men and proud with sea-grey eyes."" -LotRV "
Lady of the Golden Wood	MEAS	meas_ladyofthegoldenwood.jpg	Hazard	Creature/Permanent-event	Elf Elves	Neutral	Rare	3	-	-	-	-	-	12.0	10.0	-	tap	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1.0	0.0	-	0.0	Unique. Elf. Manifestation of Galadriel. One strike. Detainment against hero companies. As a creature, may be played keyed to Wold & Foothills; or at sites in this region. As a permanent-event, all effects are automatically canceled which allow a minion player to search through or look at any portion of his play deck or discard pile outside of the normal sequence of play. Discard when any play deck is exhausted. 
Lord of the Carrock	MEAS	meas_lordofthecarrock.jpg	Hazard	Creature/Permanent-event	Man Men	Neutral	Rare	2	-	-	-	-	-	16.0	9.0	-	-	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1.0	0.0	-	0.0	Unique. Man. Manifestation of Beorn. One strike. Detainment against hero companies. As a creature, may be played keyed to Anduin Vales, Woodland Realm, Western Mirkwood, Wold & Foothills, High Pass, or Redhorn Gate; or at sites in these regions. As a permanent-event, all influence attempts against Man factions are modified by -2. Discard when any play deck is exhausted. 
Lord of the Haven	MEAS	meas_lordofthehaven.jpg	Hazard	Creature/Short-event	Elf Elves	Neutral	Rare	3	-	-	-	-	-	13.0	9.0	-	tap	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1.0	0.0	-	0.0	Unique. Elf. Manifestation of Cirdan. One strike. Detainment against hero companies. As a creature, may be played keyed to Lindon or Any Coastal Sea [c] region; or at sites in these regions. As a permanent-event, tap up to two target characters in one company at a site in, or moving through, a Coastal Sea [c] region. 
Master of the House	MEAS	meas_masterofthehouse.jpg	Hazard	Creature/Permanent-event	Elf Elves	Neutral	Rare	3	-	-	-	-	-	14.0	9.0	-	tap	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1.0	0.0	-	0.0	Unique. Elf. Manifestation of Elrond. One strike. Detainment against hero companies. As a creature, may be played keyed to Rhudaur, Arthedain, High Pass, The Shire, or Cardolan; or at sites in these regions. As a permanent-event, each player at the end of each turn may bring one Elf creature from his discard pile to his hand. Discard when any play deck is exhausted. 
Near to Hear a Whisper	MEAS	meas_neartohearawhisper.jpg	Hazard	Permanent-event	-	Neutral	Rare	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	0.0	"Any agent may attack a company at his site at the starting of the site phase if the company chooses not to enter the site. May be revealed on-guard if the company chooses not to enter the site. Discard when any play deck is exhausted. Cannot be duplicated.   ""'He can smell us, perhaps. And he can hear keen as Elves, I believe. I think he has heard something now: our voices probably.'"" -LotRIV "
One Foe to Breed a War	MEAS	meas_onefoetobreedawar.jpg	Hazard	Permanent-event	-	Neutral	Rare	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	0.0	"Playable on a wounded non-Wizard, non-Ringwraith character. The next time target character would otherwise heal, discard this card instead. Attacking player may always assign the first strike of any attack to this character (unless Alatar moves into the company to face a strike). Cannot be duplicated on a given character.   ""'Where will wants not, a way opens, so we say...and so I have found for myself.'"" -LotRV "
Pallando the Soul-keeper	MEAS	meas_pallandothesoulkeeper.jpg	Hazard	Creature/Permanent-event	Maia	Neutral	Rare	6	-	-	-	-	-	13.0	9.0	-	tap	unique	-	F	-	-	-	-	-	-	-	-	-	-	-	-	2.0	1.0	-	0.0	Unique. Maia. Manifestation of Pallando. Two strikes. Detainment and -3 prowess against hero companies. Discard this card if Pallando comes into play. As a creature, may be played keyed to Lindon, Numeriador, Arthedain, or Cardolan; or at sites in these regions. As a permanent-event, the next non-Ringwraith minion discarded from play is instead eliminated. Discard when a minion is so eliminated. 
Pilfer Anything Unwatched	MEAS	meas_pilferanythingunwatched.jpg	Hazard	Short-event	-	Neutral	Uncommon	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	0.0	Playable on an untapped agent Tap the agent. Make a roll (draw a #) for a character in play of your choice with a home site the same as the agent's current site. To the roll add 5 if the agent's current site is also the agent's home site. If the result is greater than the character's mind plus 5, the character is returned to his player's hand (one item may be transferred to another character in the same company). 
Power Built by Waiting	MEAS	meas_powerbuiltbywaiting.jpg	Hazard	Permanent-event	-	Neutral	Common	-	-	-	-	-	-	-	-	-	tap	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	0.0	"Tap during a company's movement/hazard phase to increase the hazard limit against that company by one. This card does not untap during your untap phase. You may use two against a company's hazard limit to untap this card.   ""'And perils known and unknown will grow as we go on.'"" -LotRII "
Radagast the Tamer	MEAS	meas_radagastthetamer.jpg	Hazard	Creature/Permanent-event	Maia	Neutral	Rare	6	-	-	-	-	-	13.0	9.0	-	tap	unique	-	F	-	-	-	-	-	-	-	-	-	-	-	-	2.0	1.0	-	0.0	Unique. Maia. Manifestation of Radgast. Two strikes. Detainment and -3 prowess against hero companies. Discard this card if Radgast comes into play. As a creature, may be played keyed to Southern Mirkwood, Western Mirkwood, Woodland Realm, Heart of Mirkwood, or Rhosgobel As a permanent-event, all companies moving in Southern Mirkwood, Western Mirkwood, Woodland Realm, and/or Heart of Mirkwood have their hazard limit increased by one. Discard when any play deck is exhausted. 
Returned Beyond All Hope	MEAS	meas_returnedbeyondallhope.jpg	Hazard	Short-event	-	Neutral	Common	2	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	0.0	Bring one hazard creature of the following type from your discard pile to your hand: Maia, Elf, Dwarf, or Dunedain. Alternatively, bring a Maia permanent-event from active play to your hand. Alternatively, make a roll (draw a #)-if the result is greater than 8, bring an eliminated Elf or Maia hazard creature to its owner's discard pile and place this card in your opponent's Marshaling point pile (do not discard it). 
Ride Against the Enemy	MEAS	meas_rideagainsttheenemy.jpg	Hazard	Short-event	-	Neutral	Common	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	0.0	Playable on a company moving through a Wilderness [w] if you have a character in your hand. Reveal the character. A single-strike hazard creature with the attributes of the revealed character, except the prowess is increased by 7. Other cards have no effect on this attack. The attack is detainment if the revealed character and the company are both minion or both hero. If defeated, place the character in your opponent's Marshaling point pile-he receives the character's Marshaling points as kill points. Otherwise, discard the character. 
Saruman the Wise	MEAS	meas_sarumanthewise.jpg	Hazard	Creature/Permanent-event	Maia	Neutral	Rare	6	-	-	-	-	-	13.0	9.0	-	tap	unique	-	F	-	-	-	-	-	-	-	-	-	-	-	-	3.0	0.0	-	0.0	Unique. Maia. Manifestation of Saruman. Three strikes. Detainment and -3 prowess against hero companies. Discard this card if Saruman comes into play. As a creature, may also be played keyed to Gap of Isen, Rohan, Enedhwaith, or Old Pukel-land; or at sites in these regions. As a permanent-event, all ring items give one additional corruption point. Discard when any play deck is exhausted. 
Short Legs Are Slow	MEAS	meas_shortlegsareslow.jpg	Hazard	Permanent-event	-	Neutral	Uncommon	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	0.0	This card affects companies with at least as many Hobbits as non-Hobbit characters. The number of region cards affected company can play is reduced by one (normally from four to three). Affected companies cannot use starter movement if region movement is being used in the game. Cannot be duplicated. Discard when any play deck is exhausted. 
Slip Treacherously	MEAS	meas_sliptreacherously.jpg	Hazard	Short-event	-	Neutral	Common	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	0.0	"Tap all untapped items in play. Item effects not requiring tapping apply normally.  ""Whether it was an accident, or a last trick of the ring before it took a new master, it was not on his finger.""-Hob "
Steward's Guard	MEAS	meas_stewardsguard.jpg	Hazard	Creature	Dunadan Dunedain	Neutral	Common	1	-	-	-	-	-	8.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	5.0	0.0	-	0.0	"Dunedain. Five strikes. Detainment against hero and covert companies. May be played keyed to Wold & Foothills, Rohan, Anorien, Lebennin, Brown Lands, Dagorlad, Ithilien, or Harondor.  ""'By our Valour...the terror of Morgul kept at bay; and thus alone are peace and freedom maintained in the lands behind us, Bulwark of the West.'""-LotRII "
Stout Men of Gondor	MEAS	meas_stoutmenofgondor.jpg	Hazard	Creature	Man Men	Neutral	Common	1	-	-	-	-	-	7.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	6.0	0.0	-	0.0	"Men. Six strikes. Detainment against hero and covert companies. May be played keyed to Old Pukel-land, Old Pukel Gap, Andrast, Anfalas, Lamedon, Belfalas, Lebennin, Anorien, or Rohan; or at its sites in these regions.   ""'But still we fight on, holding all the west shores of Anduin; and those who shelter behind us give us praise...'""-LotRII "
Summons from Long Sleep	MEAS	meas_summonsfromlongsleep.jpg	Hazard	Permanent-event	-	Neutral	Common	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1.0	1.0	0.0	"This card reserves up to one Dragon or Drake hazard creature at a time. To reserve a Dragon or Drake creature, place it face up ""off to the side"" with this card (not counting against the hazard limit). You may play a reserved creature as though it were in your hand. When the reserved creature is played, another Dragon may or Drake may be reserved. A reserved Dragon or Drake receives +2 prowess when attacking. "
Trolls from the Mountains	MEAS	meas_trollsfromthemountains.jpg	Hazard	Creature	Trolls	Neutral	Common	2	-	-	-	-	-	12.0	5.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	3.0	0.0	-	0.0	"Trolls. Three strikes  ""'For a couple o' pins,' says Troll, and grins...I'll eat thee too, and gnaw thy shins.'"" -LotRI "
Trouble on All Borders	MEAS	meas_troubleonallborders.jpg	Hazard	Permanent-event	-	Neutral	Common	-	-	-	-	-	-	8.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	4.0	0.0	-	0.0	Playable on a unique faction in play. Any company moving through the region containing a sire where the faction is playable, or through any region adjacent to this one, faces an attack. The attack is the same type as the faction and has 4 strikes with 8 prowess. The attack is detainment if the company and the faction are both minion or both hero. Cannot be duplicated on a given faction. Discard when any play deck is exhausted. 
Turning Hope to Despair	MEAS	meas_turninghopetodespair.jpg	Hazard	Short-event	-	Neutral	Common	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	0.0	Playable on a company facing a non-detainment attack from: Undead, Nazgul, or Maia; does not count against the hazard limit. If the attack is not defeated, each character in the company makes a roll (draw a #) and adds his mind. If the result is less than 11, the character splits off and forms his own company with the same site path as his original company. The character faces a separate movement/hazard phase this turn with a hazard limit of one.  
Unhappy Blows	MEAS	meas_unhappyblows.jpg	Hazard	Short-event	-	Neutral	Rare	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	0.0	Playable on a company containing both Dwarves and Elves, or both Orcs and Trolls. Make a roll (draw a #) and subtract five (seven for Orcs and Trolls). If available, your opponent must choose and return to his hand any number of Elves and Dwarves (or Orcs and Trolls) in the company whose total mind equals or exceeds this result. Items played with these characters are also returned to opponent's hand. Cannot be duplicated on a given turn.  
Will Shaken	MEAS	meas_willshaken.jpg	Hazard	Permanent-event	-	Neutral	Rare	-2	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	0.0	"This card cannot be played. If your opponent looks at cards from your hand (due to the use of one of his cards or abilities) and sees Will Shaken, place this card in his Marshaling point pile. He loses two miscellaneous Marshaling points. Your opponent may skip his turn in order to place this card in your discard pile.  ""For he kew...the thread upon which his doom now hung.""-LotRVI  "
Above the Abyss	MEAS	meas_abovetheabyss.jpg	Resource	Short-event	-	Minion	Common	-	-	Ringwraith	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	0.0	"Playable on a tapped non-Ringwraith character if your opponent is a Wizard and Ringwraith is in play. Untap target character.  ""...in the dark they could not see a descent, until they came on it and put their feet out into emptiness.""-LotRII "
All the Bells Ringing	MEAS	meas_allthebellsringing.jpg	Resource	Short-event	-	Hero	Uncommon	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	0.0	Playable during opponent's site phase before strikes are assigned on a hero company at a Free-hold [F] or Border-hold [B] if a minion company attacks. The attack is cancelled and the minion company must face all automatic-attacks of the site-which attack normally, not as detainment. Afterwards, the minion company may attack the hero company again.  
Alliance of Free Peoples	MEAS	meas_allianceoffreepeoples.jpg	Resource	Permanent-event	-	Hero	Rare	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	0.0	"If at least one hero Dwarf faction, one hero Elf faction, and one hero Man faction is in play, all hero Dwarf factions, hero Elf factions, and hero Man factions give an additional Marshaling point. Discard when any hero Dwarf faction, hero Elf faction, of hero Man faction is discarded from play. Cannot be duplicated.  ""'I beheld the last combat on the slopes of Orodruin, where Gil-galad died, and Elendil fell, and Narsil broke beneath him; but Sauron himself was overthrown...'""-LotRII "
Ancient Black Axe	MEAS	meas_ancientblackaxe.jpg	Resource	Special Item	Weapon	Minion	Rare	4	-	Two-handed Warrior	-	2.0	-	-3.0	-	4.0	-	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1.0	-	0.0	Unique. Playable at any Under-deeps Shadow-hold [S]. Weapon. +2 direct influence. Warrior only: +3 prowess (to a maximum of 11); -1 to strike's body.; tap this item to make a character at the same site automatically pass a corruption check. When this item becomes tapped, bearer makes a corruption check. 
Angmarim	MEAS	meas_angmarim.jpg	Resource	Faction	Man	Hero	Rare	3	-	-	-	-	-	-	-	-	-	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	0.0	"Unique. Manifestation of minion Angmarim. Playable at Carn Dum if the influence check is greater than 11 (Muster has no effect on this attempt). Standard modifications: Wizards (-5), Men (+1).  ""'They sought refuge from the vile creatures spawned by the Shadow.'""-Kuduk Lore "
Angmarim	MEAS	meas_angmarim2.jpg	Resource	Faction	Man	Minion	Rare	3	-	-	-	-	-	-	-	-	-	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	0.0	"Unique. Playable at Carn Dum if the influence check is greater than 10. Standard modifications: Easterlings (+2), Hillmen (+2). Once in play, the number required to influence this faction is 0.  ""Descendants of the warriors who once manned the walls of Carn Dum, these proud fighters patrolled the ruins of the fortress in after ages.""-Kuduk Lore "
Asdriags	MEAS	meas_asdriags.jpg	Resource	Faction	Man	Minion	Uncommon	2	-	-	-	-	-	-	-	-	-	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	0.0	"Unique. Playable at Nurniag Camp if the influence check is greater than 10. Standard modifications: Nurniags (+2), Variags of Khand (+2), Balchoth (-2).  ""Always one and the same, horse and rider, even though every warrior owns two or more mounts.""-Kuduk Lore "
Bairanax Roused	MEAS	meas_bairanaxroused.jpg	Resource	Faction	Dragon Cold-dragon	Minion	Rare	3	-	Winged	-	-	-	-	-	-	-	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	0.0	Unique. Manifestation of Bairnanax. Playable at Ovir Hollow if the influence check is greater than 11. Modifications: influencer discards a major item (+3) or a greater item (+6). All attacks by manifestations of Bairanax against any of your companies are canceled. Any company moving in Withered Heath, Gundabad, Anduin Vales, and/or Grey Mountain Narrows faces one attack: Dragon-two strikes at 14/7 prowess/body (attacker chooses defending characters). 
Biter and Beater!	MEAS	meas_biterandbeater.jpg	Resource	Short-event	-	Hero	Common	-	-	-	-	-	-	2.0	-1.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	0.0	"Playable on a company facing an Orc attack or in combat with an overt company. Also playable during opponent's site phase. Every Sword of Gondolin, Orcrist, and Glamdring in target company give an additional +2 prowess bonus and lower the body of strikes their bearers face by 1.  ""'They knew the sword at once...the goblins called it simply Biter. They hated it...""-Hob "
Black Horse	MEAS	meas_blackhorse.jpg	Resource	Ally	Horse	Minion	Common	-	-	Warrior	2.0	-	-	4.0	6.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1.0	-	0.0	Playable on a Ringwraith at a Darkhaven [V] (does not tap the site). Each Black Horse in your Ringwraith's company allows you to play one Ringwraith follower who requires no direct influence to control. If each Ringwraith in a company has a Black Horse, the company is in Black Rider mode and may freely move (using starter movement). You may include up to nine copies of this card in your play deck and sideboard combined. Return its controller to your hand if Black Horse leaves active play. 
