Name	Set	Imagefile	Primary	Secondary	Race	Alignment	Rarity	MPs	Specific	Skill	Mind	Direct	General	Prowess	Body	Corruption	Home	Unique	RegionType/Path	SiteType	Playable	GoldRing	GreaterItem	MajorItem	MinorItem	Information	Palantiri	Scroll	Hoard	Gear	Haven	Stage	Strikes	erratum	ice_errata	dreamcard	Text
To Breed a War	MERN	mern_tobreedawar.jpg	Hazard	Long-event	-	Neutral	-	-	faction	-	-	-	-	-	-	-	-	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0	Unique. All factions receive a +2 to their prowess in faction battles. Any faction wounded by a faction battle is automatically eliminated.
Use and Old Age Accepted	MERN	mern_useandoldageaccepted.jpg	Hazard	Permanent-event/Short-event	-	Neutral	-	-	faction	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0	This card may be taken from your sideboard and shuffled into your play deck if your opponent has a mustering card in play. As a permanent-event, playable on a faction. Target faction may not move (regardless of conflicting resources). Cannot be duplicated on a faction.     As a short-event, bring one Muster Disperses from your sideboard or discard pile to your hand and remove this card from the game.  
Ancient Foes	MERN	mern_ancientfoes.jpg	Resource	Permanent-event	-	Dual	-	-	war	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0	Factions of the following types gain +1 prowess if in battle with an opposing faction of the corresponding pair: Orc and Elf; Troll and Ent; Man and Dunadan. Cannot be duplicated+1 to body checks if wounded by pair.
Argonath	MERN	mern_argonath.jpg	Resource	Permanent-event	-	Fallen/Lord	-	-	ffw, eel, atl, dwl	-	-	-	-	-	-	-	-	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	-	0.0	-	1.0	[SP: 2] Unique. Playable if you control a faction playable in Gondor. Your factions controlled by a leader in Greater Gondor reeive +1 to their faction battles. Factions controlled by your avatar cannot be eliminated while at their home site. Discard this card if an opponent discards (for no effect) a Blasting Fire from one of his companies at Amon Hen or Amon Lhaw.TAP: to heal one of your factions playable at a site in Gondor that is at a site or region in Greater Gondor.
Axes of the Dwarves	MERN	mern_axesofthedwarves.jpg	Resource	Permanent-event	-	Dual	-	-	war	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0	All Dwarf factions receive +1 prowess in battles with Dragon and Orc factions. Additionally, if a Dragon faction is wounded in battle with one of your Dwarf factions, you may remove this card from play to eliminate the Dragon faction.
Azanulbizar	MERN	mern_azanulbizar.jpg	Resource	Permanent-event	-	Hero	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0	[MP: (*)] Playable if you have at least three Dwarf factions in Redhorn Gate. Wounded Orc factions must participate in faction battles against your Dwarf factions. This card is worth 1 mp for each Orc faction you eliminate (place them with this card); it is worth full mp to a Dwarf-lord player. Cannot be duplicated by a given player.
Banners of the Lord	MERN	mern_bannersofthelord.jpg	Resource	Permanent-event	-	Dual	-	-	war	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0	[Body: +1] Playable on a character with a home site in a home region of one of your factions in play. +1 to body. Discard during the site phase if there is no such faction in the character's current region. Cannot be duplicated on a given character.
By Mountain Paths	MERN	mern_bymountainpaths.jpg	Resource	Permanent-event	-	Dual	-	-	war	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0	Your factions may move from their home region through a Mountain Region, into a region in which you control a faction.
Chance By Arms	MERN	mern_chancebyarms.jpg	Resource	Permanent-event	One Ring	Hero	-	-	-	War	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0	Playable on The One Ring. For each unwounded faction you have in play in Dagorlad, Imlad Morgul or Southern Mirkwood, the hazard limit is reduced by one against the bearer's company (to no minimum if any of these factions is acompanying your avatar). Cannot be duplicated
Coat of Fine Diamonds	MERN	mern_coatoffinediamonds.jpg	Resource	Permanent-event	-	Minion	-	-	war	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0	Your Dragon factions cannot not be eliminated by faction battles. Your Dragon factions heal during your untap phase. Discard if any of your Dragon factions attacks in a faction battle.
Cowardice	MERN	mern_cowardice.jpg	Resource	Short-event	-	Dual	-	-	war	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0	Playable on a defending faction in a faction battle before dice are rolled. Target faction must move to a region adjacent to its current region. This prevents it from participating in the faction battle. You may bring this card from your sideboard to your play deck (reshuffle) if your opponent has a mustering card in play. You may bring this card from your discard pile to your play deck (rehuffle) when one of your factions is wounded.
Deep Barracks	MERN	mern_deepbarracks.jpg	Resource	Permanent-event	-	Fallen-wizard	-	-	ffw	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1.0	-	0.0	-	1.0	[SP: 1] Playable on a protected Wizard-haven [H]. Your factions in this region may not be attacked and are considered to be at an Under-deeps site. Cannot be duplicated on a given site.
Devourer of Hosts	MERN	mern_devourerofhosts.jpg	Resource	Permanent-event	Mode	Minion	-	-	-	Dragon War	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1.0	-	0.0	-	1.0	[SP: 1] Dragon-lord specific. Hunting mode. Playable on your Dragon-lord, if any mustering card is in play. Return this card to your hand when you play another mode card, or during the organization phase if you so choose. Your Dragon-lord may use region movement (to a maximum of three regions), if moving to a site in the current region of one of opponent's factions. During the site phase, instead of entering the site, the Dragon-lord may initiate a faction battle as if he were a faction with 5 mp. You receive any eliminated faction as Gathered Bones.
Drive Away the Night	MERN	mern_driveawaythenight.jpg	Resource	Permanent-event	-	Hero	-	-	war	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0	[MP: 2] Playable during the site phase on an Under-deeps site if you have a faction there. Your factions at the site initiate a faction battle against each of the site's automatic- attacks; these have a base value equal to their prowess -5. The site's type moves one step closer to a Free-hold [F]. Discard if you do not have an unwounded faction at the site. Cannot be duplicated on a given site
Dwarven Warhosts	MERN	mern_dwarvenwarhosts.jpg	Resource	Permanent-event	-	Hero	-	-	war	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0	Playable if you have a mustering card and a Dwarf faction in play. Your Dwarf factions may use Under-deeps movement. If you control a Dwarf character with mind 8 or more, your Dwarf factions receive +2 prowess in faction battles against Orcs. Cannot be duplicated by a given player.
Endurance of Stone	MERN	mern_enduranceofstone.jpg	Resource	Permanent-event	-	Dual	-	-	war	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0	When a Dwarf faction would otherwise be eliminated, opponent must make a roll; if the result is less than 8 the faction is not eliminated (and is wounded). Discard when a Dwarf faction is eliminated.
Every Arrow Loosed	MERN	mern_everyarrowloosed.jpg	Resource	Permanent-event	-	Dual	-	-	war	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0	All Elf factions receive +1 to faction battles in Wilderness regions. Additionally, Elf factions receives a +1 modifier in faction battles where they are defending. Discard when any play deck is exhausted. Cannot be duplicated by a given player.
Eye Ever Vigilant	MERN	mern_eyeevervigilant.jpg	Resource	Permanent-event	-	Minion	-	-	-	Sauron	-	-	-	-	-	-	-	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0	Unique. Sauron specific. Playable if you have a mustering card in play. All your factions receive +1 prowess in faction battles.
Feast on Flesh	MERN	mern_feastonflesh.jpg	Resource	Permanent-event	-	Minion	-	-	war	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0	+2 to the roll for any faction battle in which one  of your Orc or Troll factions is attacking. Additionally, for each of opponent's factions your eliminate in a faction battle, one of your factions may heal. Cannot be duplicated by a given player.
Fell Captain	MERN	mern_fellcaptain.jpg	Resource	Permanent-event	Command	Minion	-	-	-	Leader	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0	Command. Playable on a leader. Return any other command card on the leader to your hand. +1 to the prowess of any faction of the same race in the leader's current region (+2 if in the faction's home region). Additionally, the leader may tap to have one of your factions in his region participate in a faction battle in an adjacent region.
Filled with Fury	MERN	mern_filledwithfury.jpg	Resource	Permanent-event	Magic	Minion	-	-	-	Spirit-magic	-	-	-	-	-	4.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0	Magic. Spirit-magic. Playable on a spirit-magic- using character, if you have a faction in the same region as his current region (or at the same site). Place this card with the faction. Target faction receives +2 prowess when attacking in faction battles and may not choose to not participate in faction battles. Unless he is a Ringwraith, character makes a CP modified by -4.  Cannot be duplicated on a given faction.
Flung into the Fray	MERN	mern_flungintothefray.jpg	Resource	Permanent-event	Command	Minion	-	-	-	Leader	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0	Command. Playable on a leader during the organization phase. Return all other command cards on target leader to your hand when this card is played. -2 to leader's DI. Your wounded factions in the leader's current region (or at his current site) are considered non-wounded during faction battles (but can still be eliminated).
Foliant of Warfare	MERN	mern_foliantofwarfare.jpg	Resource	Major Item	Lost Knowledge	Dual	-	2	-	-	-	-	-	-	-	2.0	-	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0	[MP: 2; CP: 2] Unique. Lost Knowledge. Playable only at sites in Gondor (or in Greater Gondor if you have Death Holds No Fear in play). +2 DI against Dunedain. You may discard a Blasting Fire or Liquid Fire from a leader to allow any factions he controls to attack any faction garrisoned at a port site in his current region (or region adjacent if a Dunadan faction or faction playable at a port)
Forth Eorlingas	MERN	mern_fortheorlingas.jpg	Resource	Permanent-event	-	Hero	-	-	war	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0	Playable before dice are rolled in a faction battle, if you have a Man faction involved in the battle with Gap of Isen or Rohan as a home region. Wound an opposing faction participating in the battle.
Herald of Gilgalad	MERN	mern_heraldofgilgalad.jpg	Resource	Permanent-event	-	Hero	-	-	-	Elf Leader War	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0	Playable on an Elf-leader. Any Elf faction you control may use region movement to move to the leader's current region
Hosts of Isengard	MERN	mern_hostsofisengard.jpg	Resource	Permanent-event	-	Fallen-wizard	-	-	Saruman-fw	-	-	-	-	-	-	-	-	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	1.0	-	0.0	-	1.0	Unique. Saruman specific. Playable if you have a mustering card in play. Your minion Man, Orc, and Wolf factions are worth full mp.
Hosts of the West	MERN	mern_hostsofthewest.jpg	Resource	Permanent-event	-	Hero	-	-	war	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0	Playable if you have in play at least two Dunadan, Elf, or Man factions currently worth 3 mp or more (the factions must be of different types). Any such faction suffers no reduction in their mp for being wounded. Discard if you do not control a Dunadan, Man, or Elf faction worth at least 3 mp.
Lands Reclaimed	MERN	mern_landsreclaimed.jpg	Resource	Permanent-event	-	Hero	-	-	war	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0	Playable on a faction not in its home region. The faction's current region type becomes one step closer to a Free-domain [f]. Discard if the faction moves. May not be duplicated for a given region.
Last Stand of Battle	MERN	mern_laststandofbattle.jpg	Resource	Permanent-event	-	Dual	-	-	war	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0	Playable on a faction in their home region. +3 to faction battles. Discard if target faction moves to another region. Cannot be duplicated on a given faction or by a given player in a given region.
Love Next to Kin	MERN	mern_lovenexttokin.jpg	Resource	Permanent-event	-	Dual	-	-	war	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1.0	-	0.0	-	1.0	[SP: 1] Playable on an Elf or Man faction, if you have in play an animal faction played at a site in the same region.   Place the animal faction with this card: both factions are considered one single faction. Their faction region movement is increased by 1. Additionally, this faction may move before any company's movement/hazard phase. Cannot be duplicated on a faction.
Lust of Battle	MERN	mern_lustofbattle.jpg	Resource	Short-event	-	Minion	-	-	war	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0	Playable on a minion Dwarf, Orc, Troll or Wolf faction if you have a mustering card in play. Target faction may move up to two extra regions this turn, if moving to a region where an opponent's faction is located
Numenor's Legacy	MERN	mern_numenorslegacy.jpg	Resource	Permanent-event	-	Dual	-	-	war	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1.0	-	0.0	-	1.0	[SP: 1] Playable on a Dunadan faction with a home region that is a Coastal Sea [c] or region adjacent.   For its movement, target faction may move to any such region. Cannot be duplicated on a given faction. Discard if the faction is wounded.
Old Alliances	MERN	mern_oldalliances.jpg	Resource	Permanent-event	-	Fallen/Lord	-	-	eel, atl, dwl	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	-	0.0	-	1.0	[SP: 2] Playable if you have Setting up on His Own in play. Your factions that are worth full mp to you may move using region movement.
Old Grievance	MERN	mern_oldgrievance.jpg	Resource	Permanent-event	-	Hero	-	-	war	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0	Playable if your opponent is a hero player and has a mustering card in play. Your factions may initiate faction battles against opponent's factions this turn.
Outriders and Scouts	MERN	mern_outridersandscouts.jpg	Resource	Permanent-event	Command	Dual	-	-	-	Leader	-	-2.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0	Command. Playable during the organization phase on a Dunadan, Elf, or Man leader. Return all other command cards on target leader to your hand when this card is played.    All factions under the leader receive +1 body if at least 2 horse allies are in the leader's company. Tap a scout controlling a horse in company to make the leader a valid target for Looking Forward.  Cannot be duplicated in a given company
Patrol the Area	MERN	mern_patrolthearea.jpg	Resource	Permanent-event	-	Dual	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0	Playable on a faction you have in play. Whenever an opponent's company moves through the region containing the faction's currrent site, you may draw one card. This also applies to any adjacent region if target faction is an Animal, Elf, Dunadan, or Orc faction, and to any adjacent site if target faction is a Dwarf or Orc faction. Cannot be duplicated on a given faction.
Pitiless Deeds	MERN	mern_pitilessdeeds.jpg	Resource	Short-event	-	Dual	-	-	war	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0	Instead of initiating a faction battle any player may wound one of his factions to wound one of opponent's factions in the same region (or at the same site).
Places of Safety	MERN	mern_placesofsafety.jpg	Resource	Permanent-event	-	Hero	-	-	war	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0	Elf-lord and non-Fallen-wizard only. Opposing factions worth less than 4 mp may not move to Lindon, Rhudaur, Wold & Foothills or Anfalas. Your factions may move 2 regions per turn if moving towards the closest of the above named regions. You may bring this card from your sideboard into your play deck (reshuffle) if your opponent has a mustering card in play.
Positively Hasty	MERN	mern_positivelyhasty.jpg	Resource	Permanent-event	-	Hero	-	-	war	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0	Playable on an Ent or Awakened Plant faction, if your opponent controls an Orc or Troll faction in the faction's home region or an adjacent region. Target faction may move using region movement to the aforementioned regions, and gains a +4 prowess in faction battles with Orc or Troll factions.
Princes Deceived	MERN	mern_princesdeceived.jpg	Resource	Permanent-event	-	Minion	-	2	-	-	-	-	-	-	-	-	-	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0	[MP: 2; CP: 0] Unique. Playable if you have at least 3 unique Man factions in play. When influencing your opponent's hero faction, you may reveal (and play if you succeed) any Man faction as if it was identical to your opponent's faction. Such an attempt is modified by adding the mp of the revealed faction. Discard the revealed faction if the attempt is unsuccesful.
Prudent Counsel	MERN	mern_prudentcounsel.jpg	Resource	Permanent-event	-	Hero	-	-	war	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0	All your garrisonned factions and factions in their home region receive +1 prowess when defending in a faction battle. You may bring this card from your sideboard to your play deck and shuffle, if your opponent has played a mustering card. Cannot be duplicated by a given player.
Rich Reward of Aid	MERN	mern_richrewardofaid.jpg	Resource	Permanent-event	-	Fallen-wizard	-	4	ffw	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	6.0	-	0.0	-	1.0	[MP: 4; SP: 6] Fallen-wizard only. Playable if you have three or more unique factions in Southern Mirkwood or Gorgoroth (none may be wounded). Discard if these requirements are not met. You may treat all versions of Dol Guldur, Barad-dur, Carn Dum, and Geann-a-Lisch as Wizardhavens for the purpose of healing and playing characters. Cannot be duplicated by a given player.
Ride to World's Ending	MERN	mern_ridetotheworldsending.jpg	Resource	Permanent-event	-	Hero	-	-	war	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0	Playable on a faction, if you have a character with a DI bonus against it at a site in the same region. Double the faction's mp for the purpose of faction battles this turn. Unless the character is a leader, wound the faction at the end of the turn (or eliminate it if already wounded).
Roads of the Empire	MERN	mern_roadsoftheempire.jpg	Resource	Permanent-event	-	Fallen/Lord	-	-	ffw, eel, atl, dwl	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1.0	-	0.0	-	1.0	[SP: 1] You may place any Bridge, Great-road, Iron Road, Old Road off to the side with this card. Tap any faction to shuffle such a card back into your play deck. You may discard such a card placed to allow one of your factions to move an additional region (or two extra regions) if moving from one hold to another hold of the same race); the faction cannot move using Coastal Seas.
Run While Night Lasts	MERN	mern_runwhilenightlasts.jpg	Resource	Short-event	-	Minion	-	-	-	Leader War	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0	Playable on an untapped leader after initiating a faction battle in his current region (before rolls are made). Tap the leader and wound one of your factions. If you win the faction battle, the leader may take control of a non-special item which you must play from hand.
Setting Up on His Own	MERN	mern_settinguponhisown.jpg	Resource	Permanent-event	-	Fallen/Lord	-	-	ffw, eel, atl, dwl	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	3.0	-	0.0	-	1.0	[SP: 3] Mustering card. Your factions which are the same race as your avatar may use region movement. If you are Saruman, you Orc, Troll, Wolf, and minin Man factions may use region movement and Under-Deeps movement. If you are Pallando your Dunadan, Hobbit, Man, Orc, and Troll factions may use region movement.
Stone-Hewing	MERN	mern_stonehewing.jpg	Resource	Permanent-event	-	Fallen-wizard	-	(*)	gandalf-fw, radagast-fw	-	-	-	-	-	-	-	-	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	5.0	-	0.0	-	1.0	[MP: (*); SP: 5] Unique. Gandalf or Radagast specific. Playable if you have a mustering card in play. Your Animal, Eagle, Awaken Plant, and Ent factions may move using region movement and have no restricted regions. This card is worth -1 MP for every eliminated faction of the above mentioned types.
Stout Captain	MERN	mern_stoutcaptain.jpg	Resource	Permanent-event	Command	Hero	-	-	-	Leader	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0	Command. Playable on a leader. Return any other command cards on the leader to your hand. +1 to the prowess of any faction of the same race in the leader's current region (+2 in if the faction's home region). Additionally, the leader may tap to prevent 1 of your factions in his region from participating in a faction battle.
Strife of War	MERN	mern_strifeofwar.jpg	Resource	Permanent-event	-	Dual	-	2	war	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1.0	-	0.0	-	1.0	[MP: 2; SP: 1] Playable during a faction battle (before rolls are made), on a Shadow-land [s] if one of your hero factions is there, or on a Border-land [b] if one of your minion factions is there. Discard if you do not win the faction battle. Target region becomes a Wilderness [w] (place a region card with it). Cannot be duplicated on a given region.
Swift Onset	MERN	mern_swiftonset.jpg	Resource	Permanent-event	-	Minion	-	-	-	Black Grey War	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	-	0.0	-	1.0	[SP: 2] Black and grey player only. Mustering card. Your Demon, Dunadan, Man, Orc, Troll, Undead, and Wolf factions may use region movement and Under-deeps movement.
Thangail - Shield-wall	MERN	mern_thangail(shieldwall).jpg	Resource	Permanent-event	-	Dual	-	-	-	-	-	-	-	-	-	-	tap	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0	[DI: -2] Command. Playable on a Dunadan, Dwarf, Olog, or Uruk leader during the organization phase. Return all other command cards on target leader to your hand when this card is played. All factions under the leader receive +1 prowess and +2 body in faction battles (or just +2 body and are considered heavy infantry if not already).If you control one shield for every two characters in the company you may tap this card to let all characters without a shield be considered bearing a shield (for the rest of the turn or for the next effect). You may return this card to your hand during any organization phase. Cannot be duplicated in a given company.
The Black Gate Closes	MERN	mern_theblackgatecloses.jpg	Resource	Permanent-event	-	Minion	-	-	-	Great White War	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0	Grey and white players' factions cannot move to Gorgoroth, Imlad Morgul, Nurn and Udun. Discard when any play deck is exhausted.
The Doom of Choice	MERN	mern_thedoomofchoice.jpg	Resource	Permanent-event	-	Hero	-	-	-	Wizard War	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0	Wizard player only. Mustering card. Your Dunadan, Dwarf, Elf, Hobbit and Man factions may use region movement.
The Enemy is Moving	MERN	mern_theenemyismoving.jpg	Resource	Permanent-event	-	Minion	-	-	war	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0	[SP: 1] Playable if you have a mustering card in play. Any factions placed under the control of a leader are considered in the region containing the leader's current site. Such factions are not discarded when the leader moves. The leader may not move more regions than allowed for his factions. Cannot be duplicated by a given player.
The Oathbound Army	MERN	mern_theoathboundarmy.jpg	Resource	Permanent-event	-	Hero	-	-	-	-	-	-	-	-	-	-	-	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0	Unique. Playable on Army of the Dead, if Aragorn II is at a site in its current region.   Army of the Dead must move each turn to the region containing Aragorn II's current site. The faction may not participate in faction battles. Place this faction in your mp to eliminate an opponent's faction located in the same region (or at the same site).
