Name	Set	Imagefile	Primary	Secondary	Race	Alignment	Rarity	MPs	Specific	Skill	Mind	Direct	General	Prowess	Body	Corruption	Home	Unique	RegionType/Path	SiteType	Playable	GoldRing	GreaterItem	MajorItem	MinorItem	Information	Palantiri	Scroll	Hoard	Gear	Haven	Stage	Strikes	erratum	ice_errata	dreamcard	Text
Leucaruth the Wrathful	MEGW	megw_leucaruththewrathful.jpg	Character	Avatar	Dragon-lord Lord Fire-dragon Female	Dragon-lord	-	-	-	Wyrm Warrior Ranger Dragon-magic	9.0	-	20.0	9.0	8.0	-	Irerock	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0	[Avatar GI: 20; Mind: 9; DI: 3; P/B: 9/8]---W/R---Dragon. Unique. Manifestation of Leucaruth. Female. Fire-dragon. +2 prowess against Dwarves and -2 to the body of Dwarf strikes against her. All your Dwarf gathered bones are worth full mp. May normally move one region. If an opponent's company containing a Dwarf is at a site in Withered Hearth or its adjacent regions she may move to that site. She must always (attempt to) move to a Dragon's Den [K] the next turn. Home site: Irerock.
Lomaw the Old	MEGW	megw_lomawtheold.jpg	Character	Avatar	Dragon-lord Lord Ice-dragon	Dragon-lord	-	-	-	Wyrm Ranger Sage Diplomat Spirit-magic Dragon-magic	8.0	-	20.0	8.0	8.0	-	Collarmount	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0	[Avatar GI: 20; Mind: 8; DI: 6; P/B: 8/8]---R/Sa/D---Dragon. Unique. Manifestation of Lomaw. Ice-dragon. May not move. Can use spirit-magic. +2 to his rolls for riddling and offering attempts. -3 to your influence attempts against manifestations of Agburanar, Gostir, Itangast and Throkmaw.  If an opponent's company is moving through a region in the Northern Waste, you may look at a number of cards from opponent's hand equal the number of Wilderness [w] in the site path. Home site: Collarmount.
Orc of the Claw	MEGW	megw_orcoftheclaw.jpg	Character	character	Orc	Dragon-lord	-	1	Dragon-lord	Warrior	3.0	0.0	-	5.0	7.0	-	any Dragon's Den	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0	[MP: 1; Mind: 3; DI: 0; P/B: 5/7]---W---Orc. Dragon-lord specific. Discard on a body check result of 7. -3 to his influence attempts.Home site: any Dragon's Den.
Scatha the Worm	MEGW	megw_scathatheworm.jpg	Character	Avatar	Dragon-lord Lord Cold-dragon	Dragon-lord	-	-	-	Wyrm Warrior Ranger Sage Dragon-magic	10.0	-	20.0	9.0	9.0	-	Gondmaeglom	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0	[Avatar GI: 20; Mind: 10; DI: 4; P/B: 9/9]---W/R/Sa---Dragon. Unique. Manifestation of Scatha. Cold-dragon.  May not move. +2 prowess against Dragons, Drakes, Elves and Dwarves. While Scatha is at Gondmaeglom your influence attempts are modified by +1. -3 to your influence attempts against manifestations of Ando-anca, Angurth, Itangast and Smaug. tap: when at Gondmaeglom to bring a resource short- event that can be played on a Dragon character from your discard pile to your play deck and shuffle. Home site: Gondmaeglom.
Smaug the Golden	MEGW	megw_smaugthegolden.jpg	Character	Avatar	Dragon-lord Lord Fire-dragon	Dragon-lord	-	-	-	Winged Warrior Sage Diplomat Dragon-magic	11.0	5.0	20.0	11.0	8.0	-	The Lonely Mountain	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0	[Avatar GI: 20; Mind: 11; DI: 5; P/B: 11/8]---W/Sa/D---Dragon. Unique. Manifestation of Smaug. Winged. Fire-dragon. May not move. +4 to his riddling rolls. -3 to your influence attempts against manifestations of Ando-anca, Angurth, Itangast or Scatha. Your non-stored unique ring and treasure items are worth full mp.Home site: The Lonely Mountain.
Talmog	MEGW	megw_talmog.jpg	Character	character	Orc	Dragon-lord	-	2	Dragon-lord	Warrior Diplomat	7.0	2.0	-	7.0	8.0	-	any Dragon's Den	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0	[MP: 2; Mind: 7; DI: 2; P/B: 7/8]---W/D---Orc. Unique. Dragon-lord specific. Leader.  +3 DI against Orcs. Discard on a body check result of 8. Home site: any Dragon's Den.
The Master	MEGW	megw_themaster.jpg	Character	character	Man	Hero	-	1	-	Scout Diplomat	4.0	1.0	-	1.0	6.0	-	Lake-town	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0	[MP: 1; Mind: 4; DI: 1; P/B: 1/6]---Sc/D---Man. Unique. +2 DI against any faction playable at Lake-town. -1 to all of his CP.     tap: at any time, if at his home site, to prevent any player from bringing into play a Man character at a site in Northern Rhovanion.Home site: Lake-town.
Throkmaw the Vain	MEGW	megw_throkmawthevain.jpg	Character	Avatar	Dragon-lord Lord Fire-dragon	Dragon-lord	-	-	-	Winged Warrior Scout Dragon-magic	9.0	-	20.0	9.0	8.0	-	Shab Arch	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0	[Avatar GI: 20; Mind: 9; DI: 3; P/B: 9/8]---W/Sc---Dragon. Unique. Manifestation of Throkmaw. Winged. Fire-dragon. May not move. +1 to all body checks resulting from failed strikes he taps to face. -3 to your influence attempts against manifestations of Angurth, Itangast, Scatha or Smaug. tap: if at a Dragon's Den [K] to give +1 prowess and +1 body to all Orc characters in any of your companies until the end of the turn.Home site: Shab Arch.
Ando-anca	MEGW	megw_andoanca.jpg	Hazard	Creature	Dragon Cold-dragon	Neutral	-	5	-	Wyrm	-	-	-	16.0	8.0	-	-	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	-	3.0	0.0	-	1.0	[MP: 5; P/B: 16/8] Unique. Cold-dragon. May be played at Norr-dum. 3 strikes.      If Doors of Night is in play, may also be played keyed to Dragon Gap, Forovirkain, Grey Mountains, Grey Mountain Narrows and Withered Hearth; may also be played at sites in these regions.
Ando-anca Ahunt	MEGW	megw_andoancaahunt.jpg	Hazard	Long-event	Dragon Cold-dragon	Neutral	-	5	hunt	Wyrm	-	-	-	-	-	-	-	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0	[MP: 5; P/B: 14/7] Unique. Any company moving in Dragon Gap, Forovirkain, Grey Mountains, Grey Mountain Narrows and/or Withered Hearth immediately faces a Cold-dragon attack (considered a hazard creature attack) -- 4 strikes at 14/7.    If Doors of Night is in play, this attack also affects: Anduin Vales, Northern Rhovanion and Talath Uichel.
Ando-anca At Home	MEGW	megw_andoancaathome.jpg	Hazard	Permanent-event	Dragon Cold-dragon	Neutral	-	5	home, wound	Wyrm	-	-	-	-	-	-	-	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0	[MP: 5; P/B: 17/8] Unique. Unless Ando-anca Ahunt is in play, Norr-dum has an additional automatic-attack: Cold-dragon -- 3 strikes at 17/8.      In addition, all body checks for Dunedain, Dwarves, Elves, Hobbits, Men, Orcs, Trolls and Umli resulting from unique Dragon attacks are modified by +1.
Angurth	MEGW	megw_angurth.jpg	Hazard	Creature	Dragon Fire-dragon	Neutral	-	5	-	Winged	-	-	-	16.0	8.0	-	-	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	0.0	-	1.0	[MP: 5; P/B: 16/8] Unique. Fire-dragon. May be played at Long Peak. 2 strikes. Attacker chooses defending characters. Angurth must always assign strikes to Dwarves first.      If Doors of Night is in play, may also be played keyed to Dragon Gap, Forovirkain, Grey Mountains, Grey Mountain Narrows, and Withered Hearth; may also be played at sites in these regions.
Angurth Ahunt	MEGW	megw_angurthahunt.jpg	Hazard	Long-event	Dragon Fire-dragon	Neutral	-	5	hunt	Winged	-	-	-	-	-	-	-	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0	[MP: 5; P/B: 14/7] Unique. Any company moving in Dragon Gap, Forovirkain, Grey Mountains, Grey Mountain Narrows and/or Withered Hearth immediately faces a Fire-dragon attack (considered a hazard creature attack) -- 3 strikes at 14/7 (attacker chooses defending characters). Angurth must always assign strikes to Dwarves first.      If Doors of Night is in play, this attack also affects: Iron Hills, Northern Rhovanion and Talath Oiohelka.
Angurth at Home	MEGW	megw_angurthathome.jpg	Hazard	Permanent-event	Dragon Fire-dragon	Neutral	-	5	home, HL	Winged	-	-	-	-	-	-	-	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0	[MP: 5; P/B: 17/8] Unique. Unless Angurth Ahunt is in play, Long Peak has an additional automatic-attack:  Fire-dragon -- 2 strikes at 17/8.      In addition, each company at a non-Haven site in Wilderland that did not attempt to move has its hazard limit increased by 1.
At Their Throats	MEGW	megw_attheirthroats.jpg	Hazard	Short-event	-	Neutral	-	-	faction	-	-	-	-	-	-	-	invert-other	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0	Playable on a Dragon faction. Choose another Dragon faction in active play that shares at least 1 region for its attack with target faction. Make a roll adding the number regions that both factions share for their attack, plus any influence modification against each other (ignoring the negative); if the result is greater than opponent's free GI, the two factions attack each other. Each faction's prowess and body are equal to the attack on their card and the controlling player makes the roll. No resources may be played. If a Dragon faction is thus eliminated remove this card from the game. Otherwise the loosing faction is wounded (invert it); it is worth half its normal mp (round down) and can be healed by making a successful influence attempt against the faction. Cannot be duplicated on a given turn.
Bardings	MEGW	megw_bardings.jpg	Hazard	Creature/Permanent-event	Man Men	Neutral	-	2*	-	-	-	-	-	10.0	6.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	0.0	-	1.0	[MP: 2*; P/B: 10/6] Men. Each character in the company faces a strike (detainment against covert and hero companies). May be played keyed to Dorwinion, Grey Mountain Narrows, Iron Hills, Northern Rhovanion, or Southern Rhovanion; and may also be played at non-Haven sites in these regions. May also be played on Dale or Lake- town, creating an additional automatic-attack (discard Bardings at the end of the site phase).              May not be played against a covert or hero company containing a character with a home site in Dorwinion, Northern Rhovanion, or Southern Rhovanion.
Birth-Spot	MEGW	megw_birthspot.jpg	Hazard	Permanent-event	-	Neutral	-	-	avatar	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0	Playable on a Dragon character. He receives -3 body. When the Dragon-character does not tap to face a strike of an attack, he receives an additional -3 prowess penalty. If at his home site (or any Dragon's Den [K]) during his organization phase, target Dragon may tap to discard this card. 
Corlagon	MEGW	megw_corlagon.jpg	Hazard	Creature	Dragon Fire-dragon	Neutral	-	3	-	Winged	-	-	-	12.0	8.0	-	-	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	0.0	-	1.0	[MP: 3; P/B: 12/8] Unique. Fire-dragon. May be played at Cirith Helkaloke. Winged. 2 strikes. Attacker chooses defending characters.      If Doors of Night is in play, may also be played keyed to Angmar, Dragon Gap, Forochel, Gundabad and Misty Mountains - Northern Spur; may also be played at sites in these regions.
Corlagon Ahunt	MEGW	megw_corlagonahunt.jpg	Hazard	Long-event	Dragon Fire-dragon	Neutral	-	3	hunt	Winged	-	-	-	-	-	-	-	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0	[MP: 3; P/B: 10/7] Unique. Any company moving in Angmar, Dragon Gap, Forochel, Gundabad or Misty Mountains - Northern Spur immediately faces a Fire-dragon attack (considered a hazard creature attack) -- 3 strikes at 10/7 (attacker chooses defending characters).       If Doors of Night is in play, this attack also affects: Anduin Vales, Everdalf and Talath Uichel.
Corlagon at Home	MEGW	megw_corlagonathome.jpg	Hazard	Permanent-event	Dragon Fire-dragon	Neutral	-	3	-	Winged	-	-	-	-	-	-	-	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0	[MP: 3; P/B: 13/8] Unique. Unless Corlagon Ahunt is in play, Cirith Helkaloke has an additional automatic- attack: Fire-dragon -- 2 strikes at 13/8.      In addition, each rune item and each hoard minor item gives an additional CP.
Cursed Treasure	MEGW	megw_cursedtreasure.jpg	Hazard	Permanent-event	Corruption	Neutral	-	-	-	-	-	-	-	-	-	4.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0	[CP: 4] Corruption. Playable on-guard at a Dragon's Lair, if the corresponding Dragon is in active play but not at the site. Reveal and place this card on a character after playing a treasure item or an item stored at (any version of) the site; the character receives 4 corruption points and must immediately make a CP.
Dragon Hunters	MEGW	megw_dragonhunters.jpg	Hazard	Creature	Dwarf Dwarves	Neutral	-	1	-	-	-	-	-	8.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	4.0	0.0	-	1.0	[MP: 1*; P/B: 8/0] Dwarves. 4 strikes. +4 prowess and -1 to target's body against companies containing a Dragon or Drake. May only be played against an overt company. Dragon Hunters receives an additional +1 prowess for every Gathered Bones of Dwarf characters or Dwarf factions in opponent's mp. May be played keyed to any region containing a Dragon's lair or Dwarf-hold, and keyed on any non-Haven site in those regions. 
Dragon's Breath	MEGW	megw_dragonsbreath.jpg	Hazard	Short-event	-	Neutral	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0	Playable on an attack by True Fire-drake, Winged Fire-drake, or on any Fire-dragon attack (must be played before strikes are assigned). Each character in the company being attacked must immediately face a strike equal to the attack's prowess. Instead or using prowess against the strike, each character uses his body modified by +1 if he has a shield, by +1 if he has a helmet, and by +3 if he taps. The target attack which follows receives +1 body and -2 prowess. Cannot be duplicated on a given attack.
Dragon's Sleep	MEGW	megw_dragonssleep.jpg	Hazard	Short-event	-	Neutral	-	-	avatar	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0	Playable on a Dragon character moving away from his home site or any Dragon's Den [K]. Unless opponent discards Hunger or a manifestation of target Dragon from his hand, the Dragon must return to his site of origin.
Dragon's Vengenance	MEGW	megw_dragonsvengeance.jpg	Hazard	Short-event	-	Neutral	-	-	play	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0	Playable on a company that has faced an attack from a unique Dragon manifestation this turn. You may play Foes Shall Fall or Bring Our Curses Home on the company as if played (normally) on the attack; it may also be played from the discard pile.
Frightful Guardian	MEGW	megw_frightfulguardian.jpg	Hazard	Short-event	-	Neutral	-	-	auto	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0	Playable on a site. Until the end of the turn, the company must face all of the site's automatic- attacks each time an item is played at the site; these attacks receive +1 prowess per item played at the site this turn. Cannot be duplicated on a given site.
Great Northern Bear	MEGW	megw_greatnorthernbear.jpg	Hazard	Creature	Animal Bear	Neutral	-	2*	-	-	-	-	-	12.0	7.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1.0	0.0	-	1.0	[MP: 1; P/B: 12/7] Animal. Bear. 1 strike. +4 prowess against Dragons. May be played keyed to Anduin Vales, Dragon Gap, Grey Mountains, Grey Mountain Narrows, Gundabad, Heart of Mirkwood, High Pass, Northern Rhovanion, Western Mirkwood, Withered Hearth, and Woodland Realm; and may also be played non-Haven sites in these regions. May not be played against a company containing a character with Beorn's House as a home site. Cannot be duplicated on a given movement/hazard phase.
Greater Storms	MEGW	megw_greaterstorms.jpg	Hazard	Short-event	Environment	Neutral	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0	Environment. Playable on a company using flying movement. Make a roll. If the result is less than 7, tap all characters and allies in the company. Otherwise, the company is not considered flying for the rest of the turn (change the site path accordingly; if the company cannot reach the new site, defender must choose a new within 2 regions of the original site of destination).
Imagination Run Away	MEGW	megw_imaginationrunaway.jpg	Hazard	Permanent-event	-	Neutral	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0	Any card effect that forces a player to show opponent his hand, also forces opponent to show his hand.     Additionally, any Will Shaken revealed from the play deck as result of an opponent's action or card effect, affects opponent as if revealed from hand. Cannot be duplicated.
Insatiable Hunger	MEGW	megw_insatiablehunger.jpg	Hazard	Permanent-event	-	Neutral	-	-	avatar	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0	Playable on a Dragon character. If during his untap phase target Dragon bears more  mp from items (use the maximum mp as given on the card) than his current prowess, he must remove 1 item of his choice and place it in his out of play pile.      Discard this card after a hazard creature played on the Dragon's company was defeated. 
Kelvar Enraged	MEGW	megw_kelvarenraged.jpg	Hazard	Long-event	-	Neutral	-	-	attack	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0	All attacks by Apes, Bears, Boars, Eagles and Whales receive +1 strike and -2 body. Each character wounded by such an attack must make an additional body check. Discard this card if such an attack is defeated.
Khuzadrepa	MEGW	megw_khuzadrepa.jpg	Hazard	Creature	Dragon Cold-dragon	Neutral	-	5	-	Winged	-	-	-	15.0	9.0	-	-	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	0.0	-	1.0	[MP: 5; P/B: 15/9] Unique. Cold-dragon. May be played at Thunder Cleft. 2 strikes. Attacker chooses defending characters.    If Doors of Night is in play, may also be played keyed to Forrhun, Grey Mountains, Iron Hills, Northern Rhovanion, and Withered Hearth; may also be played at sites in these regions. +2 prowess against Dwarves.
Khuzadrepa Ahunt	MEGW	megw_khuzadrepaahunt.jpg	Hazard	Long-event	Dragon Cold-dragon	Neutral	-	5	hunt	Winged	-	-	-	-	-	-	-	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0	[MP: 5; P/B: 13/8] Unique. Any company moving in Forrhun, Grey Mountains, Iron Hills, Northern Rhovanion and/or Withered Hearth immediately faces a Cold-dragon attack (considered a hazard creature attack) -- 3 strikes at 13/8 (attacker chooses defending characters); +2 prowess against Dwarves.      If Doors of Night is in play, this attack also affects: Dorwinion, Eorstan and Grey Mountain Narrows.
Khuzadrepa At Home	MEGW	megw_khuzadrepaathome.jpg	Hazard	Permanent-event	Dragon Cold-dragon	Neutral	-	5	home, wound	Winged	-	-	-	-	-	-	-	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0	[MP: 5; P/B: 16/9] Unique. Unless Khuzadrepa Ahunt is in play, Thunder Cleft has an additional automatic- attack: Cold-dragon -- 2 strikes at 16/9.     In addition, each Dwarf wounded by a strike from a Balrog, Dragon or Spawn (attack) must make a CP modified by -1 (after the body check).
Last Threads Loosed	MEGW	megw_lastthreadsloosed.jpg	Hazard	Permanent-event	-	Neutral	-	-	-	-	-	-	-	-	-	-	place	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0	Playable on a character in the company of a Dragon. Make a roll and add opponent's P; if the result is lower than target character's mind, discard this card. Otherwise, discard any Dragon Mindbend, Enchanted Stare, or Oath to the Dragon from the character. Unless target character is controlled by a Dragon, any influence check against him by a Dragon automatically fails. Cannot be duplicated by a given player.
Lomaw	MEGW	megw_lomaw.jpg	Hazard	Creature	Dragon Ice-dragon	Neutral	-	4	-	Wyrm	-	-	-	14.0	8.0	-	-	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	-	3.0	0.0	-	1.0	[MP: 4; P/B: 14/8] Unique. Ice-dragon. May be played at Collarmount. 3 strikes. Attacker chooses defending characters if Lomaw is keyed to a region.     If Doors of Night is in play, may also be played keyed to Barl Syrnac, Forovirkain, Lhugdalf, Talath Oiohelka and Talath Uichel; and may also be played at sites in these regions.
