Name	Set	Imagefile	Primary	Secondary	Race	Alignment	Rarity	MPs	Specific	Skill	Mind	Direct	General	Prowess	Body	Corruption	Home	Unique	RegionType/Path	SiteType	Playable	GoldRing	GreaterItem	MajorItem	MinorItem	Information	Palantiri	Scroll	Hoard	Gear	Haven	Stage	Strikes	erratum	ice_errata	dreamcard	Text
Featur*	MECA	meca_featur2.jpg	Character	character	Noldo Elf	Grey	-	2	-	Scout Sage Shadow-magic Spirit-magic	6.0	1.0	-	3.0	9.0	-	Engkir	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0	[MP: 2; Mind: 6; DI: 1; P/B: 3/9]---Sc/Sa---Elf. Unique. Noldo. Court Member of Ardor. Can use spirit-magic and shadow-magic. +2 DI against non-Noldo, non-Sinda elves.   tap take Interrogation from your sideboard to your hand.Home site: Engkir.
Gorthaur	MECA	meca_gorthaur.jpg	Character	character	Noldo Elf	Grey	-	2	-	Sage Diplomat Sorcery	6.0	3.0	-	3.0	7.0	-	Aurax-Dur	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0	[MP: 2; Mind: 6; DI: 3; P/B: 3/7]---Sa/D---Elf. Unique. Noldo. Court Member of Ardor. Can use sorcery. Assignment Forsaken may be played on him as if he were a Fallen-wizard; tap shuffle one Assignment Forsaken from your sideboard into your deck. Home site: Aurax-Dur.
Khelekar	MECA	meca_khelekar.jpg	Character	character	Noldo Elf	Minion	-	2	-	Sage Sorcery	5.0	2.0	-	2.0	9.0	-	Taurang	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0	[MP: 2; Mind: 5; DI: 2; P/B: 2/9]---W/Sa---Elf. Unique. Noldo. Court Member of Ardor. Can use sorcery. Any Bitter-cold he uses is shuffled back into your deck instead of discarded. Cannot be a starting character unless you start at a site in the Uttersouth.Home site: Taurang.
Klaen	MECA	meca_klaen.jpg	Character	character	Noldo Elf	Hero	-	2	-	Scout Ranger Diplomat	5.0	1.0	-	4.0	9.0	-	Laurre's Manor	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0	[MP: 2; Mind: 5; DI: 1; P/B: 4/9]---Sc/R/D---Elf. Unique. Noldo. Member of the Guild of Elements. +2 prowess against magic users. +2 DI against Men with home sites in the Uttersouth and Elves. Cannot be a starting character unless you start at a site in the Uttersouth. Home site: Laurre's Manor.
Laurre Menelrana	MECA	meca_laurremenelrana.jpg	Character	character	Noldo Elf	Hero	-	3	-	Ranger Sage Diplomat	8.0	2.0	-	5.0	9.0	-	Laurre's Manor	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0	[MP: 3; Mind: 8; DI: 2; P/B: 5/9]---R/Sa/D---Elf. Unique. Noldo. Member of the Guild of Elements. +2 prowess against magic users, Court Members of Ardor, Demons and Spawn. Gains the warrior skill if bearing a weapon with Elven Blade on it. +3 DI against elves and elf factions playable in the Uttersouth or its adjacent regions. Cannot be a starting character unless you start at a site in the Uttersouth. Home site: Laurre's Manor.
Linsul	MECA	meca_linsul.jpg	Character	character	Nelya Elf	Grey	-	1	-	Sage	4.0	2.0	-	2.0	7.0	-	Naurlindol	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0	[MP: 1; Mind: 4; DI: 2; P/B: 2/7]---Sa---Elf. Unique. Nelya. Court Member of Ardor. Calm-song or Elf-song maybe be played on her company regardless of the site and skill required.Home site: Naurlindol.
Moran	MECA	meca_moran.jpg	Character	character	Noldo Tatya Elf	Hero	-	1	-	Warrior	3.0	0.0	-	5.0	8.0	-	Laurre's Manor	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0	[MP: 1; Mind: 3; DI: 0; P/B: 5/8]---W---Elf. Unique. Noldo./Tatya. +2 to his CP while any Court Member of Ardor is in play by an opponent. +1 to all body check against manifestations of a Court Member of Ardor. Cannot be a starting character unless you start at a site in the Uttersouth. You may play Moran from your sideboard if discard a Guinarnen from your hand at any of the sites where Guinarnen could normally be played.Home site: Laurre's Manor.
Morelen	MECA	meca_morelen.jpg	Character	character	Noldo Elf	Dual	-	1	-	Scout	3.0	0.0	-	2.0	9.0	-	Citadel of Ardor	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0	[MP: 1; Mind: 3; DI: 0; P/B: 2/9]---Sc---Elf. Unique. Noldo./Tatya. She may not be one of the starting characters. She may only be brought into play at her home site, regardless of all other card's abilities. All Court Members of Ardor receive +1 prowess and +1 to their CP if Morelen is in their company.Home site: Citadel of Ardor.
Morfuin	MECA	meca_morfuin.jpg	Character	character	Demon	Grey	-	2	-	Warrior	6.0	0.0	-	8.0	9.0	-	Citadel of Ardor	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0	[MP: 2; Mind: 6; DI: 0; P/B: 8/9]---W---Demon. Unique. Court Member of Ardor. +2 DI against warrior characters. Morfuin may use Scourge of Fire as if he were a Balrog in Flame of Udun mode.     tap: shuffle one Scourge of Fire from your sideboard into your deck. Glance of Arien is  playable on Morfuin as if a Balrog; he is effected by Dawn Take You All! as if a troll.Home site: Citadel of Ardor.
Mornaur	MECA	meca_mornaur.jpg	Character	character	Noldo Elf	Grey	-	1	-	Sage Socery	4.0	1.0	-	2.0	7.0	-	Naurlindol	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0	[MP: 1; Mind: 4; DI: 1; P/B: 2/7]---Sa---Elf. Unique. Noldo. tap receive sorcery skill till the end of the turn. Requires only 3 mind to control if controled by a Court Member of Ardor.Home site: Naurlindol.
Morthaur	MECA	meca_morthaur.jpg	Character	character	Noldo Elf	Grey	-	3	-	Sage Diplomat	9.0	2.0	-	5.0	9.0	-	Citadel of Ardor	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0	[MP: 3; Mind: 9; DI: 2; P/B: 5/9]---Sa/D---Elf. Unique. Noldo. Court Member of Ardor. +2 DI against Noldo and Tatya elves. Assignment Forsaken may be played on him as if he were a Fallen-wizard. tap shuffle one Assignment Forsaken from your sideboard into your deck. tap take Abduction from your sideboard to your hand.Home site: Citadel of Ardor.
Nefertae II	MECA	meca_nefertaeii.jpg	Character	character	Hathorian	Hero	-	2	-	-	5.0	2.0	-	4.0	8.0	-	Tanith	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0	Unique. Hathorian. Female. +1 EI against characters and factions playable at her home sites, or against non-unique Sinda or Hathorian characters. +4 prowess against Nazgul and his body is halved (round up). Cannot be a starting character unless you start at a site in The Uttersouth
Palandor	MECA	meca_palandor.jpg	Character	character	Nelya Elf	Grey	-	-	-	Sage Spirit-magic	2.0	0.0	-	1.0	8.0	-	Ithilkir	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0	[MP: 0; Mind: 2; DI: 0; P/B: 1/8]---Sa---Elf. Unique. Nelya. tap to receive spirit-magic skill till the end of the turn.   tap shuffle one Ancient Rite from your discard pile to your play deck.Home site: Ithilkir.
Rana	MECA	meca_rana.jpg	Character	character	Nelya Elf	Hero	-	2	-	Sage	6.0	2.0	-	3.0	8.0	-	Laurre's Manor	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0	[MP: 2; Mind: 6; DI: 2; P/B: 3/8]---Sa---Elf. Unique. Nelya. Member of the Guild of Elements. Healing cards Rana uses affect all characters in his company. Master Healer may be played on Rana. Cannot be a starting character unless you start at a site in the Uttersouth. Home site: Laurre's Manor.
Rilia	MECA	meca_rilia.jpg	Character	character	Noldo Elf	Grey	-	2	-	Sage Spirit-magic	5.0	1.0	-	4.0	9.0	-	Naurlindol	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0	[MP: 2; Mind: 5; DI: 1; P/B: 4/9]---Sa---Elf. Unique. Noldo. Court member of Ardor. Can use spirit-magic. +2 DI against Kelno Elves. Ancient Skill and Wisdom may be played on her, regardless of the mind restriction or her site.Home site: Naurlindol.
Sarkarxe	MECA	meca_sarkarxe.jpg	Character	character	Silvan Elf	Grey	-	-	-	Ranger	2.0	0.0	-	2.0	9.0	-	Taurang	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0	[MP: 0; Mind: 2; DI: 0; P/B: 2/9]---R---Elf. Unique. Silvan. +2 prowess if his site path contains only Coastal Sea regions (c) and/or a Jungle regions (j) or is at a site within any of these.Home site: Taurang.
Silion	MECA	meca_silion.jpg	Character	character	Kelno Elf	Grey	-	1	-	Sage Shadow-magic	4.0	1.0	-	2.0	8.0	-	Taurang	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0	[MP: 1; Mind: 4; DI: 1; P/B: 2/8]---W/Sa---Elf. Unique. Kelno. Can use shadow-magic. Requires only 3 mind to control if controled by a Court Member of Ardor.Home site: Taurang.
Sirnaur	MECA	meca_sirnaur.jpg	Character	character	Noldo Elf	Grey	-	1	-	Sage Sorcery	4.0	1.0	-	2.0	9.0	-	Naurlindol	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0	[MP: 1; Mind: 4; DI: 1; P/B: 2/9]---Sa---Elf. Unique. Noldo. Can use Sorcery. Any sorcery card used by him, is returned to the deck instead of discarded.+2 to to his CP caused by sorcery cards. Requires only 3 mind to control if controled by a Court Member of Ardor.Home site: Naurlindol.
Suldun	MECA	meca_suldun.jpg	Character	character	Tatya Elf	Grey	-	1	-	Warrior	4.0	0.0	-	6.0	8.0	-	Tirgoroth	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0	[MP: 1; Mind: 4; DI: 0; P/B: 6/8]---W---Elf Unique. Unique. Tatya. Leader. +1 prowess to all attacks keyed to [j] or sites with a [j] region (by type or name). Home site: Tirgoroth.
Sulherok	MECA	meca_sulherok.jpg	Character	character	Noldo Elf	Grey	-	1	-	Scout	3.0	0.0	-	3.0	8.0	-	Tirgoroth	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0	[MP: 1; Mind: 3; DI: 0; P/B: 3/8]---Sc---Elf. Unique. Noldo. +2 prowess if in a flying company. Home site: Tirgoroth.
Taurclax	MECA	meca_taurclax.jpg	Character	character	Sinda Elf	Minion	-	2	-	Scout Ranger	5.0	2.0	-	3.0	7.0	-	Taurang	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0	[MP: 2; Mind: 5; DI: 2; P/B: 3/7]---Sc/R---Elf. Unique. Sinda. Court Member of Ardor. +4 DI against the Winds of Taurang faction.  tap heal an animal ally in his company. Cannot be a starting character unless you start at a site in the Uttersouth.Home site: Taurang.
Taurion	MECA	meca_taurion.jpg	Character	character	Kelno Elf	Grey	-	1	-	Sage Shadow-magic	4.0	0.0	-	3.0	7.0	-	Aurax-Dur	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0	[MP: 1; Mind: 4; DI: 0; P/B: 3/7]---Sa---Elf. Unique. Kelno. Can use shadow-magic. Requires only 3 mind to control if controled by a Court Member of Ardor. Home site: Aurax-Dur.
Tirial	MECA	meca_tirial.jpg	Character	character	Tatya Elf	Grey	-	1	-	Warrior	4.0	0.0	-	4.0	8.0	-	Engkir	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0	[MP: 1; Mind: 4; DI: 0; P/B: 4/8]---W---Elf. Unique. Tatya. May be asigned as many strikes from an attack as her base prowess fits into the attacks prowess. Requires only 3 mind to control if controled by a Court Member of Ardor.Home site: Engkir.
Turanar	MECA	meca_turanar.jpg	Character	character	Tatya Elf	Hero	-	2	-	Warrior Ranger	7.0	2.0	-	6.0	8.0	-	Tauronde	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0	[MP: 2; Mind: 7; DI: 2; P/B: 6/8]---W/R---Elf. Unique. Tatya. +1 DI against Tatya Elves.  +3 DI against Elves of Taliran. +2 prowess to all attacks keyed to a Jungle [j] region by type or name. Cannot be a starting character unless you start at a site in the Uttersouth.Home site: Tauronde.
Valandor	MECA	meca_valandor.jpg	Character	character	Tatya Elf	Dual	-	1	-	Warrior Scout	4.0	0.0	-	4.0	7.0	-	Engkir	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0	[MP: 1; Mind: 4; DI: 0; P/B: 4/7]---W/Sc---Elf. Unique. Tatya. +1 prowess against attacks keyed to a Jungle [j} region or to sites in such a region. Requires only 3 mind to control if controled by a Court Member of Ardor or Featur.Home site: Engkir.
Valkrist	MECA	meca_valkrist.jpg	Character	character	Half-elf Elf	Grey	-	2	-	Warrior Ranger	5.0	1.0	-	6.0	8.0	-	Tirgoroth	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0	[MP: 2; Mind: 5; DI: 1; P/B: 6/8]---W/R---Elf. Unique. Half-elf. Leader. Court Member of Ardor. +2 DI against The Order of Horus faction.Home site: Tirgoroth.
Vallin	MECA	meca_vallin.jpg	Character	character	Sinda Elf	Grey	-	1	-	Warrior	3.0	0.0	-	3.0	8.0	-	Aurax-Dur	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0	[MP: 1; Mind: 3; DI: 0; P/B: 3/8]---W---Elf. Unique. Sinda. +2 DI against animal factions. Vallin is considered a ranger while moving with only Jungle [j] regions in his site path. All animal/horse allies under his control receive +1 prowess and body; if such an ally is eliminated wound Vallin (no body check is required). Home site: Aurax-Dur.
Vallome	MECA	meca_vallome.jpg	Character	character	Tatya Elf	Grey	-	1	-	Scout	4.0	1.0	-	3.0	9.0	-	Naurlindol	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0	[MP: 1; Mind: 4; DI: 1; P/B: 3/9]---Sc---Elf. Unique. Tatya. Court Member of Ardor. Ardor Agent. Can use Counterfeit as a skill card, to turn into a Dunadan or Man (place a token to mark you choice). Vallome is only considered as such for company composition only.Home site: Naurlindol.
Valmorgul	MECA	meca_valmorgul.jpg	Character	character	Noldo Elf	Grey	-	2	-	Warrior Sage Shadow-magic Sorcery	6.0	1.0	-	4.0	9.0	-	Citadel of Ardor	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0	[MP: 2; Mind: 6; DI: 1; P/B: 4/9]---W/Sa---Elf. Unique. Noldo. Court Member of Ardor. +2 DI against Khelno elves. Can use shadow-magic and sorcery. Home site: Citadel of Ardor.
Valnaur	MECA	meca_valnaur.jpg	Character	character	Kelno Elf	Grey	-	1	-	Warrior Sage Sorcery	4.0	0.0	-	4.0	7.0	-	Naurlindol	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0	[MP: 1; Mind: 4; DI: 0; P/B: 4/7]---W/Sa---Elf. Unique. Kelno. tap to receive sorcery skill till the end of turn. Requires only 3 mind to control if controled by a leader or Rilia. Home site: Naurlindol.
Valsul	MECA	meca_valsul.jpg	Character	character	Kelno Elf	Grey	-	1	-	Warrior	4.0	0.0	-	4.0	7.0	-	Mirisgroth	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0	[MP: 1; Mind: 4; DI: 0; P/B: 4/7]---W---Elf. Unique. Kelno. +1 body if carrying a blade weapon. Requires only 3 mind to control if controled by a Court Member of Ardor.Home site: Mirisgroth.
Yavekamba	MECA	meca_yavekamba.jpg	Character	character	Noldo Elf	Grey	-	2	-	Sage	5.0	2.0	-	1.0	8.0	-	Engkir	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0	[MP: 2; Mind: 5; DI: 2; P/B: 1/8]---Sa---Elf. Unique. Noldo. Court Member of Ardor. Healing cards Yavekamba uses affect all characters in his company.Home site: Engkir.
Forgotten South of the World	MECA	meca_forgottensouthoftheworld.jpg	Hazard	Permanent-event	-	Neutral	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0	Spider creatures can be keyed to Jungle and Shadow-land regions in the Uttersouth. Additionally, if Court of Ardor is not in play creatures keyable to Shadow-land may be played keyed to any region in Ardor, creatures keyed to Dark-Domain can be keyed to Mumakan, Sakal an-Khar, and Zurghor. Discard this card when a creature keyed to one of these regions is defeated.
Gesathago	MECA	meca_gesathago.jpg	Hazard	Creature/Long-event	Dragon Sea Serpent	Neutral	-	3	hunt	Wyrm	-	-	-	-	-	-	-	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0	[MP: 3; P/B: 14/7] Unique. Dragon. Sea Serpent. 2 strikes. Attacker chooses defending characters. +2 prowess if Storms of Osse or Noose of the Sea are in play. As a creature may be played at Gesathago's Lair. If Doors of Night is in play may also be played in Koros Bay, Mumakan Coast, Shores of Maquatosoth, Straight of Tumag, Usakan Bay, or keyed to a non-Free-hold, non-haven sites in these regions. As a long-event any company moving in one of the above regions faces an attack by Gesathago for which the attack receives -2 prowess, -1 body, but an additional strike.
Hated Elves	MECA	meca_hatedelves.jpg	Hazard	Permanent-event	-	Neutral	-	-	general INF	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0	Dunedain and men with a home site in the Uttersouth and elves are effected by Unhappy Blows as if they were dwarves and elves. If any one player has a Dunedain, an Elf, and a Man faction in play remove this card from the game; it cannot be discarded by any other resource short-event.
Infested Jungles	MECA	meca_infestedjungles.jpg	Hazard	Permanent-event	-	Neutral	-	-	play	-	-	-	-	-	-	-	special	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0	Non-unique Awakened Plant creatures may be played keyed to Jungle regions (by name or type); and also to Ruins/Lairs sites in these regions. Additionally, Darkness Under Tree and Waiting Shadow may be played on characters moving with a Jungle in their site path even if Doors of Night is not in play. You may tap a faction you have in play at a site in a Jungle region to cancel one of these effects for one of  your companies. Cannot be duplicated.
Jungle Demon	MECA	meca_jungledemon.jpg	Hazard	Creature	Demon	Neutral	-	2	-	-	-	-	-	16.0	9.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1.0	0.0	-	1.0	[MP: 2; P/B: 16/9] Demon. {Double Jungle} 1 strike. Jungle Demon recieves +1 strike for every additional Jungle in the company's site path after the required two. Also playable keyed to any site in the Utter-south with a Demon AA.
Mistress of the Court of Ardor	MECA	meca_mistressofthecourtofardor.jpg	Hazard	Creature/Permanent-event	Elf Elves	Neutral	-	3	-	-	-	-	-	13.0	10.0	-	-	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1.0	0.0	-	1.0	[MP: 3*; P/B: 13/10] Unique. Manifesation of Ardana. Elf. 1 strike. As a permanent-event any elf creature keyable to Wilderness [w or ww] may also be keyed to any Jungle region in the Uttersouth.  As a creature may be played keyed to any hold of the Court of Ardor (canceled against the Court of Ardor companies).
Drenad	MECA	meca_drenad.jpg	Region	-	-	Neutral	-	-	-	-	-	-	-	-	-	-	-	-	Wilderness	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0	-
Dushera	MECA	meca_dushera.jpg	Region	-	-	Neutral	-	-	-	-	-	-	-	-	-	-	-	-	Shadow-land	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0	-
Gan	MECA	meca_gan.jpg	Region	-	-	Neutral	-	-	-	-	-	-	-	-	-	-	-	-	Border-land	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0	-
Geshaan	MECA	meca_geshaan.jpg	Region	-	-	Neutral	-	-	-	-	-	-	-	-	-	-	-	-	Shadow-land	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0	-
Hathor	MECA	meca_hathor.jpg	Region	-	-	Neutral	-	-	-	-	-	-	-	-	-	-	-	-	Border-land	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0	-
Koronande	MECA	meca_koronande.jpg	Region	-	-	Neutral	-	-	-	-	-	-	-	-	-	-	-	-	Jungle	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0	-
Koros Bay	MECA	meca_korosbay.jpg	Region	-	-	Neutral	-	-	-	-	-	-	-	-	-	-	-	-	Coastal Sea	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0	-
Mulambur	MECA	meca_mulambur.jpg	Region	-	-	Neutral	-	-	-	-	-	-	-	-	-	-	-	-	Jungle	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0	-
Mumakan	MECA	meca_mumakan.jpg	Region	-	-	Neutral	-	-	-	-	-	-	-	-	-	-	-	-	Shadow-land	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0	-
Mumakan Coasts	MECA	meca_mumakancoasts.jpg	Region	-	-	Neutral	-	-	-	-	-	-	-	-	-	-	-	-	Coastal Sea	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0	-
Shores of Maquatostoth	MECA	meca_shoresofmaquatostoth.jpg	Region	-	-	Neutral	-	-	-	-	-	-	-	-	-	-	-	-	Coastal Sea	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0	-
Straight of Tumag	MECA	meca_straightoftumag.jpg	Region	-	-	Neutral	-	-	-	-	-	-	-	-	-	-	-	-	Coastal Sea	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0	-
Taliran	MECA	meca_taliran.jpg	Region	-	-	Neutral	-	-	-	-	-	-	-	-	-	-	-	-	Jungle	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0	-
Tanturak	MECA	meca_tanturak.jpg	Region	-	-	Neutral	-	-	-	-	-	-	-	-	-	-	-	-	Jungle	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0	-
