Name	Set	Imagefile	Primary	Secondary	Race	Alignment	Rarity	MPs	Specific	Skill	Mind	Direct	General	Prowess	Body	Corruption	Home	Unique	RegionType/Path	SiteType	Playable	GoldRing	GreaterItem	MajorItem	MinorItem	Information	Palantiri	Scroll	Hoard	Gear	Haven	Stage	Strikes	erratum	ice_errata	dreamcard	Text
Kragbogk the Berserker	MENW	menw_kragbogktheberserker.jpg	Character	character	Orc	Minion	-	2	-	Warrior	6.0	0.0	-	8.0	5.0	-	Carn Dum	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0	[MP: 2; Mind: 6; DI: 0; P/B: 8/5]---W---Orc. Unique. Kragbogk's prowess is only modified by -1 when wounded. Kragbogk is not affected by any command cards in his company. -3 to his influence attempts. Home site: Carn Dum.
Kuunkoira	MENW	menw_kuunkoira.jpg	Character	character	Man	Hero	-	1	-	Scout Ranger	3.0	0.0	3.0	3.0	8.0	-	Jaakylat, Pieni Satama	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0	Unique. +1 prowess when at or moving to  a site in the Northern Waste.     tap: take Looking Forward, Lossadan Sentinels, or Skis and Furcoats from your discard pile to your hand
Losp'indel	MENW	menw_lospindel.jpg	Character	character	Nando Elf	Hero	-	2	-	Scout Ranger Sage	7.0	2.0	-	2.0	8.0	-	Helloth	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0	[MP: 2; Mind: 7; DI: 2; P/B: 2/8]---Sc/R/Sa---Elf. Unique. Nando. +2 DI against Elf and Man characters and factions normally playable at a site in the Northern Waste. +2 prowess and +1 body when at or moving to a site in the Northern Waste.      When Losp'indel is at Helloth, you may keep one more card than normal in your hand. She must make a CC every organization phase while not at a site in the Northern Waste. -2 mp if eliminated. Home site: Helloth.
Marin	MENW	menw_marin.jpg	Character	character	Umit	Hero	-	1	-	Warrior Ranger	4.0	1.0	-	4.0	8.0	-	Puolihmisten Satama	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0	[MP: 1; Mind: 4; DI: 1; P/B: 4/8]---W/R---Umit. Unique. +1 prowess when at or moving to a site in the Northern Waste. +3 prowess against Lossandamundar, if all strikes from such a creature against your company have been defeated, you may bring one Ivory Hoard from your sideboard to your hand, it is playable at any site in the Northern Waste. Home site: Puolihmisten Satama.
Morvran	MENW	menw_morvran.jpg	Character	character	Man	Dual	-	2	-	Warrior Scout Diplomat	6.0	2.0	-	4.0	9.0	-	Bernastath, Cameth Brin	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0	[MP: 2; Mind: 6; DI: 2; P/B: 4/9]---W/Sc/D---Man. Unique. +2 DI against Men with a home site in Eriador or the Northern Waste. +1 prowess while bearing a treasure. May not be in a company with a hero Elf or Dunadan with a mind greater than his. Any CC made by Elves in his company is modified by -1. Home site: Bernastath, Cameth Brin.
Nadash	MENW	menw_nadash.jpg	Character	character	Ice-orc Orc	Minion	-	1	-	Warrior	4.0	0.0	-	5.0	8.0	-	Kula Dularuath	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0	[MP: 1; Mind: 4; DI: 0; P/B: 5/8]---W---Orc. Unique. Ice-orc. Discard on a body check result  of 8. If Nadash controls a wolf ally and is at or moving to a site in the Northern Waste, he gains the scout skill. Home site: Kula Dularuath.
Nestador	MENW	menw_nestador.jpg	Character	character	Noldo Elf	Hero	-	3	-	Sage Diplomat	8.0	3.0	-	4.0	8.0	-	Evermist	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0	[MP: 3; Mind: 8; DI: 3; P/B: 4/8]---Sa/D---Elf. Unique. Noldo. +2 DI against Elves. When Nestador is at Evermist, you may keep one more card than normal in your hand. Healing cards and effects affect all characters in his company. -3 mp if eliminated. Home site: Evermist.
Nog	MENW	menw_nog.jpg	Character	character	Orc Ice-orc	Minion	-	1	-	Warrior	3.0	0.0	-	4.0	8.0	-	Mornost	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0	Unique. Ice-orc. Discard on a body check result of 8. Hatred may be duplicated on Nog. When Agog is eliminated, you may bring Nog into play with Agog's company (after the attack) that phase, taken from your sideboard or hand
Pitaa Kalasta	MENW	menw_pitaakalasta.jpg	Character	character	Man	Hero	-	1	-	Warrior Diplomat	4.0	1.0	-	3.0	8.0	-	Jaakylat, Pieni Satama	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0	[MP: 1; Mind: 3; DI: 1; P/B: 3/8]---W/D---Man. Unique. +1 prowess against Animals and Wolves. Any flattery or offering attempt against (characters in) his company is cancelled. Foolish Words does not affect him.     tap: cancel a Trap attack against his company. Home site: Jaakylat, Pieni Satama.
Punakasi	MENW	menw_punakasi.jpg	Character	Agent	Man	Minion	-	1	-	Warrior Ranger	4.0	0.0	-	3.0	8.0	-	Jaakylat, Pieni Satama	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0	[MP: 1; Mind: 4; DI: 0; P/B: 4/8]---W/R---Man. Unique. Agent. +1 prowess when Mordo is in play. -1 prowess if not at or moving to a site in the Northern Waste.     Agent only: may not be revealed at a site that is not in the Northern Waste.     tap: make one non-unique Undead creature playable at his current non-Free-hold site this turn. Home site: Jaakylat, Pieni Satama.
Raudabern	MENW	menw_raudabern.jpg	Character	character	Man	Hero	-	2	-	Warrior Ranger	6.0	1.0	-	5.0	8.0	-	Ligr Wodaize Berne	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0	[MP: 2; Mind: 6; DI: 1; P/B: 5/8]---W/R---Man. Unique. +1 prowess against Orcs. +2 DI against Umli and characters and factions playable at his home site. Raudabern suffers no penalty to his prowess when he is tapped or wounded. Home site: Ligr Wodaize Berne.
Roin	MENW	menw_roin.jpg	Character	character	Umit	Hero	-	-	-	Warrior Scout	2.0	0.0	-	3.0	7.0	-	Vasaran Ahjo	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0	[MP: 0; Mind: 2; DI: 0; P/B: 3/7]---W/Sc---Unit. Unique. +1 prowess when at or moving to a   site in the Northern Waste.     tap: take one Profitable Trade from your discard pile to your hand. Home site: Vasaran Ahjo.
Sprautabern	MENW	menw_sprautabern.jpg	Character	Agent	Man	Hero	-	1	-	Warrior Scout	4.0	0.0	-	4.0	8.0	-	Ligr Wodaize Berne	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0	[MP: 1; Mind: 4; DI: 0; P/B: 4/8]---W/Sc---Man. Unique. Grey agent. +1 prowess against Orcs  and Wolves. Is considered Beorn for the purpose of playing Skin-changer.     Agent only: may move two regions per agent action if moving to a site in the Northern Waste.      tap: during movement/hazard phase to attack a company moving to his current Ruins & Lairs [R] or Shadow-hold [S] or to his home site.  Home site: Ligr Wodaize Berne.
Striuk'ir	MENW	menw_striukir.jpg	Character	character	Nando Elf	Hero	-	1	-	Ranger Sage	4.0	1.0	-	3.0	8.0	-	any site in a Wilderness in the Northern Waste	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0	[MP: 1; Mind: 4; DI: 1; P/B: 3/8]---R/Sa---Elf. Unique. Nando. +1 prowess against Orcs and Wolves. +2 DI against Elf and Animal factions. Home site: any site in a Wilderness in the Northern Waste.
The Angulion	MENW	menw_theangulion.jpg	Character	character	Dunadan	Minion	-	3	-	Warrior Sage Diplomat Sorcery Shadow-magic	9.0	3.0	-	5.0	9.0	-	Carn Dum	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0	[MP: 3; Mind: 9; DI: 3; P/B: 5/9]---W/Sa/D---Dunadan. Unique. Can use sorcery and shadow-magic.  Once during the organization phase, you may wound another character in his company and discard a magic card from hand to take a magic card from your discard pile or sideboard to your hand. Home site: Carn Dum, Litas
Ukkojalka	MENW	menw_ukkojalka.jpg	Character	character	Umit	Dual	-	1	-	-	3.0	0.0	-	5.0	8.0	-	-	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0	Unique. +1 prowess when at or moving to a site in the Northern Waste. If Old Grudge is in play, all Umit characters in his company receive +1 prowess againsts Giants and Drakes Home Site: Puolihmisten Satam
Urdrak	MENW	menw_urdrak.jpg	Character	character	Ice-orc Orc	Minion	-	1	-	Warrior Sage	4.0	0.0	-	4.0	8.0	-	Kula Dularuath	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0	[MP: 1; Mind: 4; DI: 0; P/B: 4/8]---W/Sa---Orc. Unique. Ice-orc. Discard on a body check result of 8. +2 DI against Ice-orcs. Healing effects affect all Orcs in his company.     tap: modify the mind of any one Orc at his current site by +1 or -1 this turn. Home site: Kula Dularuath.
Vanha	MENW	menw_vanha.jpg	Character	character	Dunadan	Hero	-	1	-	Ranger Sage	4.0	1.0	-	2.0	9.0	-	any Border-hold in Northern Waste	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0	[MP: 1; Mind: 4; DI: 1; P/B: 2/9]---R/Sa---Dunadan. Unique. Spirit-namer. +2 DI against Men and Umli factions and characters playable in the Northern Waste. Healing Song may be played on Vanha as if on an Elf.      tap: during the organization phase, if no other characters are in her company, to prevent any hazard creature being played on her keyed to a region in the Northern Waste.Home site: any Border-hold in Northern Waste.
Aamumeren Isa	MENW	menw_aamumerenisa.jpg	Hazard	Creature/Long-event	Maia Animal Whale	Neutral	-	4*	-	-	-	-	-	17.0	9.0	-	-	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1.0	0.0	-	1.0	[MP: 4*; P/B: 17/9] Unique. Maia. Animal. Whale. One strike. May be played keyed to any Coastal Sea region [c] in The Northern Waste. Before strikes are assigned, make a roll (modified by -2 if the company is overt). If the result is: 8-12 attack is detainment, 5-7 attack proceeds normally, 4 or less attack proceeds normally and if all strikes are successful the company must return to its site of origin.     As a long-event, each company moving in a region of The Northern Waste and with a Coastal Sea  [c] in their site path must return to its site of origin.
Berning Huntsman	MENW	menw_berninghuntsman.jpg	Hazard	Creature	Man Men	Neutral	-	2*	-	-	-	-	-	14.0	8.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1.0	0.0	-	1.0	Man. One strike. Detainment against hero companies. +2 prowess against overt characters. May be played keyed to Everdalf, Lindalf, Rast Losnaeth, or Talath Uichel; and at non-Haven sites in these regions. A character in the company with a home site in these regions may tap to cancel this attack.
Bonds of Winter	MENW	menw_bondsofwinter.jpg	Hazard	Long-event	Environment	Neutral	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0	Environment. At the end of their movement/ hazard phase, each company must discard a food item (if available).      Additionally, if Fell Winter is in play, against each company 1 non-unique creature keyable to single Wilderness [w] may be played keyed to Border-hold [B], Ruins & Lairs [R] or Shadow-hold [S].   Cannot be duplicated
Canadras	MENW	menw_canadras.jpg	Hazard	Creature	Dragon Cold-dragon	Neutral	-	4	-	Wyrm	-	-	-	15.0	7.0	-	-	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	0.0	-	1.0	[MP: 4; P/B: 15/7] Unique. Cold-dragon. May be played at Canadras. Two strikes. +2 prowess against Dwarves.     If Doors of Night is in play, may also be keyed to Lindalf, Narthalf, Rast Losnaeth, Talach Uichel, and Thorenaer; and at sites in these regions.
Canadras Ahunt	MENW	menw_canadrasahunt.jpg	Hazard	Long-event	Dragon Cold-dragon	Neutral	-	4	hunt	Wyrm	-	-	-	-	-	-	-	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0	[MP: 4; P/B: 13/6] Unique. Any company moving in Lindalf,  Narthalf, Rast Losnaeth, Talath Uichel, and/or Thorenaer  immediately faces a Cold-dragon attack (considered a hazard creature attack) -- 3 strikes at 13/6; +2 prowess against Dwarves.      If Doors of Night is in play, this attack also affects: Dor Bendor, Ekkaia, and Hub Uichel
Canadras at Home	MENW	menw_canadrasathome.jpg	Hazard	Permanent-event	Dragon Cold-dragon	Neutral	-	4	home, play	Wyrm	-	-	-	-	-	-	-	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0	[MP: 4; P/B: 16/7] Unique. Unless Canadras Ahunt is in play, Canadras has an additional automatic-attack:  Cold-dragon -- 2 strikes at 16/7; +2 prowess against Dwarves.       In addition, Ice-drake and True Cold-drake may be played keyed to any region in the Northern Waste
Cardolanian Whalers	MENW	menw_cardolanianwhalers.jpg	Hazard	Creature	Man Men	Neutral	-	1*	-	-	-	-	-	9.0	0.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	0.0	-	1.0	[MP: 1*; P/B: 9/0] Men. May be played keyed to East Bay of Forochel, Elven Shores, Eriadoran Coast, Everdalf, Forochel, Gondalf, Minheldolath, Rast Losnaeth, and West Bay of Forochel. Each character faces a strike with 9 prowess. Detainment against hero and covert companies: if two characters fail a strike, any subsequent strikes attack normally, not as detainment
Cursed Spell-Bead	MENW	menw_cursedspellbead.jpg	Hazard	Permanent-event	Corruption	Neutral	-	-	-	-	-	-	-	-	-	-	attach tap invert rotate	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0	[CP: 1] Corruption. Playable on a rune item. Bearer of target item receives 1 corruption point. Each time he uses the item, rotate this card 90deg (or place a token) and make a CC modified by -1 for each time rotated. If the bearer fails this CC, one non-unique Undead hazard creature may be played immediately on the company from hand or discard pile (ignore all other effects)
Deathwind	MENW	menw_deathwind.jpg	Hazard	Short-event	Environment	Neutral	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0	Environment. Playable on a company moving in the Northern Waste if Gates of Morning is not in play. A ranger in the company with a home site in the Northern Waste may tap to cancel this card before it resolves. The hazard player makes a body check for each character in the company, modified by -1 if he is an Elf, Dwarf, or Umit, by -1 if he has a home site in the Northern Waste, and by +1 if a home site in a territory not adjacent to the Northern Waste. Failing a body check wounds the character; if he was already wounded, the company may do nothing during their site phase
Demon-whale	MENW	menw_demonwhale.jpg	Hazard	Creature	Animal Demon	Neutral	-	2	-	-	-	-	-	12.0	7.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1.0	0.0	-	1.0	[MP: 2; P/B 12/7] Animal. Demon. One strike. Attacker chooses defending characters. +2 prowess if the company's size is 5 or more. May be played keyed to any Coastal Sea [c] region in The Northern Waste.     If Doors of Night is in play, may also be played keyed to Dor Bendor and Elven Shores
Demons of the North Winds	MENW	menw_demonsofthenorthwinds.jpg	Hazard	Long-event	-	Neutral	-	-	-	-	-	-	-	-	-	-	-	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0	Unique. Manifestation of Wind-horde. Any company moving in Dor Bendor or Ekkaia faces one attack: Demons -- 3 strikes with 12 prowess (detainment against a company with Eloeklo). This attack also affects any company moving in Eloeklo's region. If Fell Winter is in play, it also affects Ered Muil, Gondalf, Hub Uichel, Narthalf, and Thorenaer. If defeated,  place this card in the hazard player's          sideboard
Durlach, Bane of the North	MENW	menw_durlachbaneofthenorth.jpg	Hazard	Creature/Permanent-event	Balrog Spawn	Neutral	-	5	-	Flying	-	-	-	16.0	9.0	-	tap	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	0.0	-	1.0	[MP: 5; P/B: 16/9] Unique. Manifestation of Durlach. Balrog. Spawn.  Two strikes. May be played at Eithel Morgoth, The Under-forges, and Ancient Maze. If The Black Enemy's Wrath is in play, may also be played any site adjacent to these, and keyed to Narthalf and sites in this region. Cannot be affected by spells or magic cards.     As a permanent-event, any spell or magic card used by a character moving in the Northern Waste allows the hazard player to bring one hazard from his sideboard into his play deck
Eloeklo, Lindor's Bane	MENW	menw_eloeklolindorsbane.jpg	Hazard	Creature/Short-event	Demon Spirit Spawn	Neutral	-	4	-	-	-	-	-	16.0	10.0	-	-	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	0.0	-	1.0	[MP: 4; P/B: 16/10] Unique. Demon. Spirit of Ice and Cold. Two strikes.     As a creature, playable keyed to Ered Muil or Narthalf. If Bonds of Winter or Fell Winter is in play, may be played keyed to any region in the Northern Waste. If the defending company (or an entity thereof) uses any Fire effects (e.g. Wizard's Fire) against the attack or a strike thereof, any subsequent strikes from Eloeklo receive -2 to their prowess and body.    If played as a short-event, take one environment hazard from your sideboard to your hand
Fell Bear	MENW	menw_fellbear.jpg	Hazard	Creature	Animal Bear	Neutral	-	2	-	-	-	-	-	15.0	5.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1.0	0.0	-	1.0	[MP: 2; P/B: 15/5] Animal. Bear. One strike. Playable on a company moving in The Northern Waste with at least three Wilderness  [www] in their site path. Also playable at any non-Dragon's lair Ruins & Lairs [R] in The Northern Waste.    If the company contains at least one Dwarf or Elf and Fell Bear's attack (or strike thereof) is cancelled, at the beginning of their next movement/ hazard phase you may play it again fWrom your discard pile against the same company (regardless of the company's site path).
Gondring	MENW	menw_gondring.jpg	Hazard	Creature	Dragon Ice-dragon Female	Neutral	-	4	-	Winged	-	-	-	14.0	8.0	-	-	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	0.0	-	1.0	[MP: 4; P/B: 14/8] Unique. Female. Ice-dragon. May be played at Gondring's Lair. Two strikes. Attacker chooses defending characters.      If Doors of Night is in play, may also be keyed to East Bay of Forochel, Elven Shores, Forochel, Rast Losnaeth, and West Bay of Forochel; and at sites in these regions
Gondring Ahunt	MENW	menw_gondringahunt.jpg	Hazard	Long-event	Dragon Ice-dragon Female	Neutral	-	4	hunt	Winged	-	-	-	-	-	-	-	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0	[MP: 4; P/B: 12/7] Unique. Any company moving in East Bay of Forochel, Elven Shores, Forochel, and/or Rast Losnaeth immediately faces an Ice-dragon attack (female; considered a hazard creature attack) -- 3 strikes at 12/7.      If Doors of Night is in play, this attack also affects: Everdalf, Lindon, Minheldolath, and Numeriador
Gondring at Home	MENW	menw_gondringathome.jpg	Hazard	Permanent-event	Dragon Ice-dragon Female	Neutral	-	4	home, HL	Winged	-	-	-	-	-	-	-	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0	[MP: 4; P/B: 15/8] Unique. Unless Gondring Ahunt is in play, Gondring's Lair has an additional automatic- attack: Ice-dragon -- 2 strikes at 15/8.      In addition, each company moving in The Northern Waste has its hazard limit increased by one for every Coastal Sea [c] in its site path
Hibernating Troll	MENW	menw_hibernatingtroll.jpg	Hazard	Creature	Troll	Neutral	-	2	-	-	-	-	-	15.0	7.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1.0	0.0	-	1.0	[MP: 2; P/B: 15/7] Troll. May only be played as an on-guard creature   at a Ruins & Lairs [LR] in the Northern Waste. One strike. Before resolving the attack, make a roll: if the result minus the company's size is greater than 4, the attack is cancelled. If Hibernating Troll attacks not at a site in The Northern Waste, its prowess and body are modified by -3. Each warrior in the company lowers the prowess and body of Hibernating Troll by 1. If its attack is defeated, the first item played at the site does not tap the site; otherwise the site is tapped.
Ice-giant	MENW	menw_icegiant.jpg	Hazard	Creature	Giant	Neutral	-	2	-	-	-	-	-	14.0	6.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1.0	0.0	-	1.0	[MP: 2; P/B: 14/6] Giant. One strike. May be played keyed to Gondalf, Lindalf, Minheldolath, Narthalf, Rast Losnaeth, or Thorenaer; and at any Ruins & Lairs [R] in these regions.     If Doors of Night is in play, may also be played keyed to any non-Coastal Sea region in The Northern Waste.
Ice-orc Foragers	MENW	menw_iceorcforagers.jpg	Hazard	Creature	Orcs	Neutral	-	1	-	-	-	-	-	7.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	3.0	0.0	-	1.0	Orcs. Three strikes. May be played keyed to any non-Coastal Sea region in the Northern Waste; and at Shadow-holds [S] therein. If Bonds of Winter or Mordo is in play, may also be played keyed to any regions adjacent to these, and at Ruins & Lairs [R] in these regions. Any Hobgoblins and Orcish Marauders may be played against a company that has faced Ice-orc Foragers this phase and receive +1 strike and +1 prowess
Jaanainen	MENW	menw_jaanainen.jpg	Hazard	Long-event	Maia	Neutral	-	3	-	-	-	-	-	14.0	10.0	-	-	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1.0	0.0	-	1.0	[MP: 3; P/B: 14/10] Unique. For each company at or moving to a Ruins & Lairs [R] (or any site if Fell Winter or Bonds of Winter is in play) in the Northern Waste, one non-Elf male character (hazard player's choice) faces an attack alone: Spirit of Ice and Cold -- 1 strike with 14/10 prowess/body. If successful, invert Jaanainen. If inverted, Jaanainen becomes a permanent-event: each character wounded by Jaanainen must make a  CC modified by -2 during his untap phase, until he is healed. If no such character is in play, discard this card
Legacy of Carcharoth	MENW	menw_legacyofcarcharoth.jpg	Hazard	Permanent-event	-	Neutral	-	-	recycle	-	-	-	-	-	-	0.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0	"Each player may discard one Wolf hazard creature from his hand during the end-of-turn phase to take one Wolf hazard creature from his discard pile to his hand. Discard when any play deck is exhausted. Cannot be duplicated.""....Morgoth set him to lie unsleeping before the doors of Angband, lest Huan come.""                                     --Si"
